percept_filename,guess,target,implant_type,model_type,subject,result,task
730.tif,left,left,12_10,streaky,GNa,True,doorway
790.tif,left,left,12_10,streaky,GNa,True,doorway
5590.tif,left,right,12_10,streaky,GNa,False,doorway
598.tif,left,left,12_10,streaky,GNa,True,doorway
5596.tif,right,right,12_10,streaky,GNa,True,doorway
703.tif,left,left,12_10,streaky,GNa,True,doorway
5305.tif,right,right,12_10,streaky,GNa,True,doorway
453.tif,left,left,12_10,streaky,GNa,True,doorway
771.tif,right,left,12_10,streaky,GNa,False,doorway
550.tif,left,left,12_10,streaky,GNa,True,doorway
723.tif,right,left,12_10,streaky,GNa,False,doorway
5523.tif,left,right,12_10,streaky,GNa,False,doorway
5280.tif,right,right,12_10,streaky,GNa,True,doorway
5565.tif,right,right,12_10,streaky,GNa,True,doorway
5505.tif,right,right,12_10,streaky,GNa,True,doorway
655.tif,left,left,12_10,streaky,GNa,True,doorway
5476.tif,right,right,12_10,streaky,GNa,True,doorway
651.tif,left,left,12_10,streaky,GNa,True,doorway
676.tif,left,left,12_10,streaky,GNa,True,doorway
713.tif,right,left,12_10,streaky,GNa,False,doorway
5453.tif,right,right,12_10,streaky,GNa,True,doorway
428.tif,left,left,12_10,streaky,GNa,True,doorway
5498.tif,right,right,12_10,streaky,GNa,True,doorway
748.tif,right,left,12_10,streaky,GNa,False,doorway
700.tif,left,left,12_10,streaky,GNa,True,doorway
800.tif,right,left,12_10,streaky,GNa,False,doorway
5578.tif,right,right,12_10,streaky,GNa,True,doorway
5586.tif,right,right,12_10,streaky,GNa,True,doorway
621.tif,right,left,12_10,streaky,GNa,False,doorway
488.tif,left,left,12_10,streaky,GNa,True,doorway
5376.tif,right,right,12_10,streaky,GNa,True,doorway
5555.tif,right,right,12_10,streaky,GNa,True,doorway
696.tif,left,left,12_10,streaky,GNa,True,doorway
5326.tif,right,right,12_10,streaky,GNa,True,doorway
5528.tif,right,right,12_10,streaky,GNa,True,doorway
451.tif,left,left,12_10,streaky,GNa,True,doorway
5475.tif,right,right,12_10,streaky,GNa,True,doorway
780.tif,left,left,12_10,streaky,GNa,True,doorway
553.tif,left,left,12_10,streaky,GNa,True,doorway
530.tif,left,left,12_10,streaky,GNa,True,doorway
753.tif,left,left,12_10,streaky,GNa,True,doorway
513.tif,right,left,12_10,streaky,GNa,False,doorway
5250.tif,right,right,12_10,streaky,GNa,True,doorway
5246.tif,right,right,12_10,streaky,GNa,True,doorway
5488.tif,right,right,12_10,streaky,GNa,True,doorway
5598.tif,left,right,12_10,streaky,GNa,False,doorway
578.tif,left,left,12_10,streaky,GNa,True,doorway
596.tif,left,left,12_10,streaky,GNa,True,doorway
5238.tif,right,right,12_10,streaky,GNa,True,doorway
5221.tif,right,right,12_10,streaky,GNa,True,doorway
5303.tif,right,right,12_10,streaky,GNa,True,doorway
561.tif,left,left,12_10,streaky,GNa,True,doorway
5225.tif,right,right,12_10,streaky,GNa,True,doorway
5450.tif,right,right,12_10,streaky,GNa,True,doorway
5413.tif,right,right,12_10,streaky,GNa,True,doorway
5425.tif,right,right,12_10,streaky,GNa,True,doorway
496.tif,left,left,12_10,streaky,GNa,True,doorway
5478.tif,right,right,12_10,streaky,GNa,True,doorway
415.tif,left,left,12_10,streaky,GNa,True,doorway
5501.tif,right,right,12_10,streaky,GNa,True,doorway
426.tif,left,left,12_10,streaky,GNa,True,doorway
763.tif,right,left,12_10,streaky,GNa,False,doorway
5288.tif,right,right,12_10,streaky,GNa,True,doorway
761.tif,right,left,12_10,streaky,GNa,False,doorway
678.tif,left,left,12_10,streaky,GNa,True,doorway
5536.tif,right,right,12_10,streaky,GNa,True,doorway
711.tif,right,left,12_10,streaky,GNa,False,doorway
576.tif,left,left,12_10,streaky,GNa,True,doorway
5428.tif,right,right,12_10,streaky,GNa,True,doorway
471.tif,left,left,12_10,streaky,GNa,True,doorway
630.tif,left,left,12_10,streaky,GNa,True,doorway
636.tif,right,left,12_10,streaky,GNa,False,doorway
5298.tif,right,right,12_10,streaky,GNa,True,doorway
546.tif,right,left,12_10,streaky,GNa,False,doorway
551.tif,left,left,12_10,streaky,GNa,True,doorway
586.tif,left,left,12_10,streaky,GNa,True,doorway
5486.tif,right,right,12_10,streaky,GNa,True,doorway
536.tif,right,left,12_10,streaky,GNa,False,doorway
5311.tif,right,right,12_10,streaky,GNa,True,doorway
5213.tif,right,right,12_10,streaky,GNa,True,doorway
5296.tif,right,right,12_10,streaky,GNa,True,doorway
5575.tif,left,right,12_10,streaky,GNa,False,doorway
425.tif,left,left,12_10,streaky,GNa,True,doorway
648.tif,left,left,12_10,streaky,GNa,True,doorway
5215.tif,right,right,12_10,streaky,GNa,True,doorway
421.tif,right,left,12_10,streaky,GNa,False,doorway
413.tif,left,left,12_10,streaky,GNa,True,doorway
5271.tif,right,right,12_10,streaky,GNa,True,doorway
411.tif,left,left,12_10,streaky,GNa,True,doorway
686.tif,left,left,12_10,streaky,GNa,True,doorway
601.tif,left,left,12_10,streaky,GNa,True,doorway
5315.tif,right,right,12_10,streaky,GNa,True,doorway
5561.tif,right,right,12_10,streaky,GNa,True,doorway
5415.tif,right,right,12_10,streaky,GNa,True,doorway
698.tif,right,left,12_10,streaky,GNa,False,doorway
5600.tif,right,right,12_10,streaky,GNa,True,doorway
5538.tif,right,right,12_10,streaky,GNa,True,doorway
5471.tif,right,right,12_10,streaky,GNa,True,doorway
5346.tif,right,right,12_10,streaky,GNa,True,doorway
5401.tif,right,right,12_10,streaky,GNa,True,doorway
705.tif,left,left,12_10,streaky,GNa,True,doorway
5276.tif,right,right,12_10,streaky,GNa,True,doorway
503.tif,left,left,12_10,streaky,GNa,True,doorway
5380.tif,right,right,12_10,streaky,GNa,True,doorway
688.tif,left,left,12_10,streaky,GNa,True,doorway
613.tif,right,left,12_10,streaky,GNa,False,doorway
673.tif,left,left,12_10,streaky,GNa,True,doorway
605.tif,left,left,12_10,streaky,GNa,True,doorway
750.tif,right,left,12_10,streaky,GNa,False,doorway
736.tif,right,left,12_10,streaky,GNa,False,doorway
423.tif,left,left,12_10,streaky,GNa,True,doorway
448.tif,left,left,12_10,streaky,GNa,True,doorway
5201.tif,right,right,12_10,streaky,GNa,True,doorway
626.tif,left,left,12_10,streaky,GNa,True,doorway
680.tif,left,left,12_10,streaky,GNa,True,doorway
5421.tif,right,right,12_10,streaky,GNa,True,doorway
5500.tif,right,right,12_10,streaky,GNa,True,doorway
740.tif,left,left,12_10,streaky,GNa,True,doorway
5273.tif,right,right,12_10,streaky,GNa,True,doorway
5530.tif,right,right,12_10,streaky,GNa,True,doorway
5323.tif,right,right,12_10,streaky,GNa,True,doorway
450.tif,left,left,12_10,streaky,GNa,True,doorway
465.tif,left,left,12_10,streaky,GNa,True,doorway
776.tif,left,left,12_10,streaky,GNa,True,doorway
603.tif,left,left,12_10,streaky,GNa,True,doorway
563.tif,left,left,12_10,streaky,GNa,True,doorway
5338.tif,right,right,12_10,streaky,GNa,True,doorway
5386.tif,right,right,12_10,streaky,GNa,True,doorway
755.tif,left,left,12_10,streaky,GNa,True,doorway
555.tif,left,left,12_10,streaky,GNa,True,doorway
751.tif,left,left,12_10,streaky,GNa,True,doorway
725.tif,right,left,12_10,streaky,GNa,False,doorway
5375.tif,right,right,12_10,streaky,GNa,True,doorway
653.tif,left,left,12_10,streaky,GNa,True,doorway
5455.tif,right,right,12_10,streaky,GNa,True,doorway
5328.tif,right,right,12_10,streaky,GNa,True,doorway
480.tif,left,left,12_10,streaky,GNa,True,doorway
5473.tif,right,right,12_10,streaky,GNa,True,doorway
573.tif,left,left,12_10,streaky,GNa,True,doorway
401.tif,left,left,12_10,streaky,GNa,True,doorway
775.tif,left,left,12_10,streaky,GNa,True,doorway
505.tif,left,left,12_10,streaky,GNa,True,doorway
5440.tif,right,right,12_10,streaky,GNa,True,doorway
5253.tif,right,right,12_10,streaky,GNa,True,doorway
5461.tif,right,right,12_10,streaky,GNa,True,doorway
580.tif,left,left,12_10,streaky,GNa,True,doorway
3176.tif,left,left,12_10,pointy,GNa,True,doorway
3063.tif,left,left,12_10,pointy,GNa,True,doorway
2975.tif,left,left,12_10,pointy,GNa,True,doorway
7876.tif,right,right,12_10,pointy,GNa,True,doorway
3086.tif,left,left,12_10,pointy,GNa,True,doorway
3101.tif,right,left,12_10,pointy,GNa,False,doorway
7911.tif,left,right,12_10,pointy,GNa,False,doorway
2901.tif,left,left,12_10,pointy,GNa,True,doorway
7778.tif,right,right,12_10,pointy,GNa,True,doorway
7700.tif,right,right,12_10,pointy,GNa,True,doorway
3046.tif,right,left,12_10,pointy,GNa,False,doorway
7905.tif,right,right,12_10,pointy,GNa,True,doorway
7955.tif,right,right,12_10,pointy,GNa,True,doorway
7871.tif,right,right,12_10,pointy,GNa,True,doorway
3198.tif,left,left,12_10,pointy,GNa,True,doorway
3040.tif,left,left,12_10,pointy,GNa,True,doorway
2890.tif,left,left,12_10,pointy,GNa,True,doorway
2851.tif,left,left,12_10,pointy,GNa,True,doorway
3100.tif,left,left,12_10,pointy,GNa,True,doorway
7921.tif,left,right,12_10,pointy,GNa,False,doorway
3053.tif,left,left,12_10,pointy,GNa,True,doorway
7975.tif,right,right,12_10,pointy,GNa,True,doorway
2886.tif,left,left,12_10,pointy,GNa,True,doorway
3088.tif,left,left,12_10,pointy,GNa,True,doorway
3098.tif,left,left,12_10,pointy,GNa,True,doorway
7740.tif,right,right,12_10,pointy,GNa,True,doorway
7751.tif,right,right,12_10,pointy,GNa,True,doorway
7888.tif,right,right,12_10,pointy,GNa,True,doorway
7821.tif,left,right,12_10,pointy,GNa,False,doorway
3103.tif,right,left,12_10,pointy,GNa,False,doorway
2930.tif,left,left,12_10,pointy,GNa,True,doorway
7690.tif,right,right,12_10,pointy,GNa,True,doorway
7861.tif,right,right,12_10,pointy,GNa,True,doorway
2996.tif,left,left,12_10,pointy,GNa,True,doorway
3076.tif,left,left,12_10,pointy,GNa,True,doorway
7873.tif,right,right,12_10,pointy,GNa,True,doorway
2823.tif,left,left,12_10,pointy,GNa,True,doorway
7998.tif,right,right,12_10,pointy,GNa,True,doorway
2936.tif,left,left,12_10,pointy,GNa,True,doorway
2871.tif,left,left,12_10,pointy,GNa,True,doorway
3130.tif,left,left,12_10,pointy,GNa,True,doorway
7846.tif,right,right,12_10,pointy,GNa,True,doorway
7840.tif,right,right,12_10,pointy,GNa,True,doorway
3015.tif,left,left,12_10,pointy,GNa,True,doorway
7813.tif,right,right,12_10,pointy,GNa,True,doorway
7625.tif,right,right,12_10,pointy,GNa,True,doorway
2990.tif,left,left,12_10,pointy,GNa,True,doorway
2951.tif,left,left,12_10,pointy,GNa,True,doorway
7855.tif,right,right,12_10,pointy,GNa,True,doorway
3148.tif,right,left,12_10,pointy,GNa,False,doorway
7798.tif,right,right,12_10,pointy,GNa,True,doorway
2971.tif,left,left,12_10,pointy,GNa,True,doorway
2838.tif,left,left,12_10,pointy,GNa,True,doorway
3030.tif,left,left,12_10,pointy,GNa,True,doorway
7626.tif,right,right,12_10,pointy,GNa,True,doorway
2998.tif,left,left,12_10,pointy,GNa,True,doorway
7675.tif,right,right,12_10,pointy,GNa,True,doorway
2976.tif,left,left,12_10,pointy,GNa,True,doorway
7896.tif,right,right,12_10,pointy,GNa,True,doorway
7878.tif,right,right,12_10,pointy,GNa,True,doorway
3078.tif,left,left,12_10,pointy,GNa,True,doorway
7950.tif,right,right,12_10,pointy,GNa,True,doorway
3048.tif,left,left,12_10,pointy,GNa,True,doorway
2965.tif,left,left,12_10,pointy,GNa,True,doorway
2855.tif,left,left,12_10,pointy,GNa,True,doorway
3155.tif,left,left,12_10,pointy,GNa,True,doorway
7790.tif,right,right,12_10,pointy,GNa,True,doorway
2928.tif,left,left,12_10,pointy,GNa,True,doorway
3000.tif,left,left,12_10,pointy,GNa,True,doorway
7800.tif,right,right,12_10,pointy,GNa,True,doorway
7653.tif,right,right,12_10,pointy,GNa,True,doorway
2876.tif,left,left,12_10,pointy,GNa,True,doorway
3050.tif,left,left,12_10,pointy,GNa,True,doorway
2925.tif,left,left,12_10,pointy,GNa,True,doorway
7948.tif,right,right,12_10,pointy,GNa,True,doorway
3196.tif,left,left,12_10,pointy,GNa,True,doorway
7865.tif,right,right,12_10,pointy,GNa,True,doorway
2923.tif,right,left,12_10,pointy,GNa,False,doorway
7803.tif,right,right,12_10,pointy,GNa,True,doorway
7953.tif,right,right,12_10,pointy,GNa,True,doorway
7838.tif,right,right,12_10,pointy,GNa,True,doorway
3090.tif,left,left,12_10,pointy,GNa,True,doorway
3178.tif,left,left,12_10,pointy,GNa,True,doorway
2915.tif,left,left,12_10,pointy,GNa,True,doorway
3111.tif,right,left,12_10,pointy,GNa,False,doorway
7788.tif,right,right,12_10,pointy,GNa,True,doorway
7723.tif,right,right,12_10,pointy,GNa,True,doorway
7646.tif,right,right,12_10,pointy,GNa,True,doorway
7926.tif,right,right,12_10,pointy,GNa,True,doorway
2813.tif,left,left,12_10,pointy,GNa,True,doorway
7630.tif,right,right,12_10,pointy,GNa,True,doorway
3036.tif,right,left,12_10,pointy,GNa,False,doorway
2946.tif,left,left,12_10,pointy,GNa,True,doorway
2900.tif,left,left,12_10,pointy,GNa,True,doorway
3128.tif,left,left,12_10,pointy,GNa,True,doorway
3123.tif,right,left,12_10,pointy,GNa,False,doorway
2980.tif,left,left,12_10,pointy,GNa,True,doorway
2988.tif,left,left,12_10,pointy,GNa,True,doorway
7728.tif,right,right,12_10,pointy,GNa,True,doorway
7651.tif,right,right,12_10,pointy,GNa,True,doorway
3125.tif,left,left,12_10,pointy,GNa,True,doorway
7963.tif,right,right,12_10,pointy,GNa,True,doorway
3065.tif,left,left,12_10,pointy,GNa,True,doorway
7780.tif,right,right,12_10,pointy,GNa,True,doorway
7696.tif,right,right,12_10,pointy,GNa,True,doorway
3028.tif,left,left,12_10,pointy,GNa,True,doorway
2815.tif,left,left,12_10,pointy,GNa,True,doorway
7678.tif,right,right,12_10,pointy,GNa,True,doorway
3186.tif,left,left,12_10,pointy,GNa,True,doorway
7701.tif,right,right,12_10,pointy,GNa,True,doorway
2905.tif,left,left,12_10,pointy,GNa,True,doorway
7811.tif,right,right,12_10,pointy,GNa,True,doorway
2878.tif,left,left,12_10,pointy,GNa,True,doorway
2986.tif,left,left,12_10,pointy,GNa,True,doorway
7730.tif,right,right,12_10,pointy,GNa,True,doorway
2811.tif,left,left,12_10,pointy,GNa,True,doorway
7615.tif,right,right,12_10,pointy,GNa,True,doorway
8000.tif,right,right,12_10,pointy,GNa,True,doorway
7951.tif,right,right,12_10,pointy,GNa,True,doorway
7621.tif,right,right,12_10,pointy,GNa,True,doorway
2846.tif,left,left,12_10,pointy,GNa,True,doorway
7796.tif,right,right,12_10,pointy,GNa,True,doorway
7978.tif,right,right,12_10,pointy,GNa,True,doorway
2978.tif,left,left,12_10,pointy,GNa,True,doorway
2861.tif,left,left,12_10,pointy,GNa,True,doorway
2948.tif,left,left,12_10,pointy,GNa,True,doorway
7713.tif,right,right,12_10,pointy,GNa,True,doorway
3071.tif,left,left,12_10,pointy,GNa,True,doorway
7898.tif,right,right,12_10,pointy,GNa,True,doorway
7611.tif,right,right,12_10,pointy,GNa,True,doorway
7965.tif,right,right,12_10,pointy,GNa,True,doorway
7680.tif,right,right,12_10,pointy,GNa,True,doorway
3073.tif,left,left,12_10,pointy,GNa,True,doorway
3023.tif,right,left,12_10,pointy,GNa,False,doorway
2803.tif,left,left,12_10,pointy,GNa,True,doorway
3163.tif,left,left,12_10,pointy,GNa,True,doorway
7640.tif,right,right,12_10,pointy,GNa,True,doorway
3188.tif,left,left,12_10,pointy,GNa,True,doorway
7990.tif,right,right,12_10,pointy,GNa,True,doorway
3001.tif,left,left,12_10,pointy,GNa,True,doorway
3055.tif,left,left,12_10,pointy,GNa,True,doorway
7805.tif,right,right,12_10,pointy,GNa,True,doorway
7601.tif,right,right,12_10,pointy,GNa,True,doorway
2848.tif,left,left,12_10,pointy,GNa,True,doorway
3051.tif,left,left,12_10,pointy,GNa,True,doorway
7638.tif,right,right,12_10,pointy,GNa,True,doorway
2955.tif,left,left,12_10,pointy,GNa,True,doorway
2963.tif,left,left,12_10,pointy,GNa,True,doorway
3175.tif,left,left,12_10,pointy,GNa,True,doorway
3146.tif,right,left,12_10,pointy,GNa,False,doorway
7628.tif,right,right,12_10,pointy,GNa,True,doorway
7750.tif,right,right,12_10,pointy,GNa,True,doorway
7771.tif,right,right,12_10,pointy,GNa,True,doorway
2821.tif,left,left,12_10,pointy,GNa,True,doorway
3013.tif,left,left,12_10,pointy,GNa,True,doorway
7746.tif,left,right,12_10,pointy,GNa,False,doorway
7725.tif,right,right,12_10,pointy,GNa,True,doorway
7698.tif,right,right,12_10,pointy,GNa,True,doorway
7988.tif,right,right,12_10,pointy,GNa,True,doorway
7648.tif,right,right,12_10,pointy,GNa,True,doorway
7815.tif,right,right,12_10,pointy,GNa,True,doorway
3136.tif,right,left,12_10,pointy,GNa,False,doorway
2953.tif,left,left,12_10,pointy,GNa,True,doorway
2840.tif,left,left,12_10,pointy,GNa,True,doorway
3165.tif,left,left,12_10,pointy,GNa,True,doorway
7711.tif,right,right,12_10,pointy,GNa,True,doorway
2828.tif,left,left,12_10,pointy,GNa,True,doorway
7923.tif,left,right,12_10,pointy,GNa,False,doorway
7848.tif,right,right,12_10,pointy,GNa,True,doorway
7901.tif,right,right,12_10,pointy,GNa,True,doorway
7705.tif,right,right,12_10,pointy,GNa,True,doorway
3113.tif,right,left,12_10,pointy,GNa,False,doorway
3105.tif,left,left,12_10,pointy,GNa,True,doorway
7886.tif,right,right,12_10,pointy,GNa,True,doorway
7996.tif,left,right,12_10,pointy,GNa,False,doorway
2973.tif,left,left,12_10,pointy,GNa,True,doorway
2826.tif,left,left,12_10,pointy,GNa,True,doorway
7753.tif,right,right,12_10,pointy,GNa,True,doorway
7925.tif,left,right,12_10,pointy,GNa,False,doorway
2830.tif,left,left,12_10,pointy,GNa,True,doorway
3180.tif,left,left,12_10,pointy,GNa,True,doorway
3161.tif,right,left,12_10,pointy,GNa,False,doorway
2805.tif,left,left,12_10,pointy,GNa,True,doorway
7636.tif,right,right,12_10,pointy,GNa,True,doorway
2950.tif,left,left,12_10,pointy,GNa,True,doorway
7603.tif,right,right,12_10,pointy,GNa,True,doorway
7623.tif,right,right,12_10,pointy,GNa,True,doorway
2873.tif,left,left,12_10,pointy,GNa,True,doorway
2863.tif,left,left,12_10,pointy,GNa,True,doorway
3021.tif,right,left,12_10,pointy,GNa,False,doorway
2825.tif,left,left,12_10,pointy,GNa,True,doorway
3140.tif,left,left,12_10,pointy,GNa,True,doorway
7938.tif,right,right,12_10,pointy,GNa,True,doorway
3173.tif,right,left,12_10,pointy,GNa,False,doorway
3075.tif,left,left,12_10,pointy,GNa,True,doorway
7986.tif,right,right,12_10,pointy,GNa,True,doorway
2961.tif,left,left,12_10,pointy,GNa,True,doorway
2913.tif,left,left,12_10,pointy,GNa,True,doorway
7775.tif,right,right,12_10,pointy,GNa,True,doorway
7836.tif,right,right,12_10,pointy,GNa,True,doorway
7940.tif,right,right,12_10,pointy,GNa,True,doorway
7763.tif,right,right,12_10,pointy,GNa,True,doorway
7830.tif,right,right,12_10,pointy,GNa,True,doorway
7825.tif,right,right,12_10,pointy,GNa,True,doorway
7688.tif,right,right,12_10,pointy,GNa,True,doorway
7661.tif,right,right,12_10,pointy,GNa,True,doorway
3190.tif,left,left,12_10,pointy,GNa,True,doorway
7703.tif,right,right,12_10,pointy,GNa,True,doorway
7915.tif,right,right,12_10,pointy,GNa,True,doorway
2865.tif,left,left,12_10,pointy,GNa,True,doorway
7946.tif,right,right,12_10,pointy,GNa,True,doorway
3115.tif,right,left,12_10,pointy,GNa,False,doorway
3138.tif,left,left,12_10,pointy,GNa,True,doorway
3011.tif,right,left,12_10,pointy,GNa,False,doorway
7928.tif,right,right,12_10,pointy,GNa,True,doorway
3003.tif,left,left,12_10,pointy,GNa,True,doorway
7721.tif,left,right,12_10,pointy,GNa,False,doorway
7973.tif,right,right,12_10,pointy,GNa,True,doorway
7761.tif,right,right,12_10,pointy,GNa,True,doorway
7776.tif,right,right,12_10,pointy,GNa,True,doorway
7736.tif,right,right,12_10,pointy,GNa,True,doorway
7853.tif,right,right,12_10,pointy,GNa,True,doorway
7726.tif,right,right,12_10,pointy,GNa,True,doorway
3038.tif,left,left,12_10,pointy,GNa,True,doorway
7961.tif,right,right,12_10,pointy,GNa,True,doorway
2921.tif,left,left,12_10,pointy,GNa,True,doorway
3026.tif,right,left,12_10,pointy,GNa,False,doorway
2896.tif,left,left,12_10,pointy,GNa,True,doorway
3150.tif,right,left,12_10,pointy,GNa,False,doorway
3061.tif,left,left,12_10,pointy,GNa,True,doorway
3005.tif,left,left,12_10,pointy,GNa,True,doorway
7890.tif,right,right,12_10,pointy,GNa,True,doorway
2875.tif,left,left,12_10,pointy,GNa,True,doorway
7765.tif,right,right,12_10,pointy,GNa,True,doorway
2880.tif,left,left,12_10,pointy,GNa,True,doorway
3151.tif,left,left,12_10,pointy,GNa,True,doorway
3080.tif,left,left,12_10,pointy,GNa,True,doorway
2938.tif,left,left,12_10,pointy,GNa,True,doorway
3121.tif,right,left,12_10,pointy,GNa,False,doorway
7773.tif,right,right,12_10,pointy,GNa,True,doorway
3096.tif,left,left,12_10,pointy,GNa,True,doorway
7823.tif,right,right,12_10,pointy,GNa,True,doorway
7755.tif,right,right,12_10,pointy,GNa,True,doorway
7650.tif,right,right,12_10,pointy,GNa,True,doorway
7673.tif,right,right,12_10,pointy,GNa,True,doorway
2898.tif,left,left,12_10,pointy,GNa,True,doorway
2836.tif,left,left,12_10,pointy,GNa,True,doorway
2888.tif,left,left,12_10,pointy,GNa,True,doorway
7655.tif,right,right,12_10,pointy,GNa,True,doorway
7976.tif,right,right,12_10,pointy,GNa,True,doorway
7850.tif,right,right,12_10,pointy,GNa,True,doorway
7715.tif,right,right,12_10,pointy,GNa,True,doorway
7801.tif,right,right,12_10,pointy,GNa,True,doorway
7665.tif,right,right,12_10,pointy,GNa,True,doorway
3126.tif,left,left,12_10,pointy,GNa,True,doorway
2853.tif,left,left,12_10,pointy,GNa,True,doorway
7875.tif,right,right,12_10,pointy,GNa,True,doorway
2850.tif,left,left,12_10,pointy,GNa,True,doorway
7971.tif,right,right,12_10,pointy,GNa,True,doorway
2926.tif,left,left,12_10,pointy,GNa,True,doorway
7980.tif,right,right,12_10,pointy,GNa,True,doorway
7851.tif,right,right,12_10,pointy,GNa,True,doorway
7686.tif,right,right,12_10,pointy,GNa,True,doorway
2903.tif,left,left,12_10,pointy,GNa,True,doorway
7913.tif,right,right,12_10,pointy,GNa,True,doorway
3171.tif,right,left,12_10,pointy,GNa,False,doorway
7786.tif,right,right,12_10,pointy,GNa,True,doorway
7676.tif,right,right,12_10,pointy,GNa,True,doorway
7900.tif,right,right,12_10,pointy,GNa,True,doorway
3200.tif,left,left,12_10,pointy,GNa,True,doorway
7748.tif,right,right,12_10,pointy,GNa,True,doorway
7903.tif,right,right,12_10,pointy,GNa,True,doorway
7663.tif,right,right,12_10,pointy,GNa,True,doorway
7863.tif,right,right,12_10,pointy,GNa,True,doorway
2911.tif,left,left,12_10,pointy,GNa,True,doorway
7613.tif,right,right,12_10,pointy,GNa,True,doorway
7828.tif,right,right,12_10,pointy,GNa,True,doorway
2940.tif,left,left,12_10,pointy,GNa,True,doorway
3025.tif,left,left,12_10,pointy,GNa,True,doorway
7936.tif,left,right,12_10,pointy,GNa,False,doorway
2801.tif,left,left,12_10,pointy,GNa,True,doorway
3153.tif,left,left,12_10,pointy,GNa,True,doorway
7605.tif,right,right,12_10,pointy,GNa,True,doorway
7880.tif,right,right,12_10,pointy,GNa,True,doorway
7738.tif,right,right,12_10,pointy,GNa,True,doorway
7671.tif,right,right,12_10,pointy,GNa,True,doorway
7826.tif,right,right,12_10,pointy,GNa,True,doorway
7930.tif,right,right,12_10,pointy,GNa,True,doorway
5963.tif,right,right,6_20,streaky,GNa,True,doorway
5913.tif,right,right,6_20,streaky,GNa,True,doorway
1061.tif,left,left,6_20,streaky,GNa,True,doorway
1051.tif,left,left,6_20,streaky,GNa,True,doorway
1098.tif,right,left,6_20,streaky,GNa,False,doorway
1075.tif,left,left,6_20,streaky,GNa,True,doorway
1105.tif,left,left,6_20,streaky,GNa,True,doorway
5676.tif,right,right,6_20,streaky,GNa,True,doorway
5740.tif,right,right,6_20,streaky,GNa,True,doorway
823.tif,left,left,6_20,streaky,GNa,True,doorway
5638.tif,right,right,6_20,streaky,GNa,True,doorway
5903.tif,right,right,6_20,streaky,GNa,True,doorway
1115.tif,left,left,6_20,streaky,GNa,True,doorway
980.tif,left,left,6_20,streaky,GNa,True,doorway
5748.tif,right,right,6_20,streaky,GNa,True,doorway
5890.tif,right,right,6_20,streaky,GNa,True,doorway
1125.tif,left,left,6_20,streaky,GNa,True,doorway
998.tif,left,left,6_20,streaky,GNa,True,doorway
5755.tif,right,right,6_20,streaky,GNa,True,doorway
5848.tif,right,right,6_20,streaky,GNa,True,doorway
1130.tif,left,left,6_20,streaky,GNa,True,doorway
865.tif,left,left,6_20,streaky,GNa,True,doorway
848.tif,left,left,6_20,streaky,GNa,True,doorway
986.tif,left,left,6_20,streaky,GNa,True,doorway
5898.tif,right,right,6_20,streaky,GNa,True,doorway
805.tif,left,left,6_20,streaky,GNa,True,doorway
5648.tif,right,right,6_20,streaky,GNa,True,doorway
5888.tif,right,right,6_20,streaky,GNa,True,doorway
5753.tif,right,right,6_20,streaky,GNa,True,doorway
940.tif,left,left,6_20,streaky,GNa,True,doorway
1176.tif,left,left,6_20,streaky,GNa,True,doorway
5701.tif,right,right,6_20,streaky,GNa,True,doorway
5625.tif,right,right,6_20,streaky,GNa,True,doorway
900.tif,left,left,6_20,streaky,GNa,True,doorway
5690.tif,right,right,6_20,streaky,GNa,True,doorway
850.tif,left,left,6_20,streaky,GNa,True,doorway
1146.tif,right,left,6_20,streaky,GNa,False,doorway
921.tif,left,left,6_20,streaky,GNa,True,doorway
6000.tif,left,right,6_20,streaky,GNa,False,doorway
5611.tif,right,right,6_20,streaky,GNa,True,doorway
1015.tif,left,left,6_20,streaky,GNa,True,doorway
5626.tif,right,right,6_20,streaky,GNa,True,doorway
5765.tif,right,right,6_20,streaky,GNa,True,doorway
5715.tif,right,right,6_20,streaky,GNa,True,doorway
1090.tif,left,left,6_20,streaky,GNa,True,doorway
1113.tif,left,left,6_20,streaky,GNa,True,doorway
5653.tif,right,right,6_20,streaky,GNa,True,doorway
5680.tif,right,right,6_20,streaky,GNa,True,doorway
815.tif,left,left,6_20,streaky,GNa,True,doorway
913.tif,left,left,6_20,streaky,GNa,True,doorway
5875.tif,right,right,6_20,streaky,GNa,True,doorway
1186.tif,left,left,6_20,streaky,GNa,True,doorway
946.tif,left,left,6_20,streaky,GNa,True,doorway
5813.tif,right,right,6_20,streaky,GNa,True,doorway
5880.tif,right,right,6_20,streaky,GNa,True,doorway
5836.tif,right,right,6_20,streaky,GNa,True,doorway
911.tif,left,left,6_20,streaky,GNa,True,doorway
5746.tif,right,right,6_20,streaky,GNa,True,doorway
1026.tif,left,left,6_20,streaky,GNa,True,doorway
1103.tif,left,left,6_20,streaky,GNa,True,doorway
5675.tif,right,right,6_20,streaky,GNa,True,doorway
1096.tif,left,left,6_20,streaky,GNa,True,doorway
5630.tif,right,right,6_20,streaky,GNa,True,doorway
1028.tif,left,left,6_20,streaky,GNa,True,doorway
5736.tif,right,right,6_20,streaky,GNa,True,doorway
5705.tif,right,right,6_20,streaky,GNa,True,doorway
803.tif,left,left,6_20,streaky,GNa,True,doorway
821.tif,left,left,6_20,streaky,GNa,True,doorway
