task,implant_type,model_type,architecture,accuracy
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,0.9133333333333333
person_facing_direction,6_15,streaky,convnext_nano.in12k,0.89
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,0.885
person_facing_direction,6_15,streaky,convnext_small.in12k,0.92
person_facing_direction,6_15,streaky,convnext_tiny.in12k,0.9433333333333334
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,0.9333333333333333
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,0.76
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,0.9033333333333333
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,0.93
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,0.8866666666666667
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,0.905
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,0.9533333333333334
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,0.9066666666666666
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,0.8466666666666667
person_facing_direction,6_15,streaky,resnet18.a1_in1k,0.8216666666666667
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,0.9033333333333333
person_facing_direction,6_15,streaky,resnet50.a1_in1k,0.8833333333333333
person_facing_direction,6_15,streaky,resnet50.a1h_in1k,0.91
person_facing_direction,6_15,streaky,resnet50d.a1_in1k,0.9133333333333333
person_facing_direction,6_15,streaky,vgg11_bn.tv_in1k,0.8966666666666666
person_facing_direction,6_15,streaky,vgg13_bn.tv_in1k,0.9066666666666666
person_facing_direction,6_15,streaky,vgg16_bn.tv_in1k,0.86
person_facing_direction,6_15,streaky,vgg19_bn.tv_in1k,0.835
person_facing_direction,6_15,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
person_facing_direction,6_15,streaky,vit_base_patch16_224.dino,0.98
person_facing_direction,6_15,streaky,vit_base_patch16_224.mae,0.9883333333333333
person_facing_direction,6_15,streaky,vit_base_patch16_clip_224.openai,1.0
person_facing_direction,6_15,streaky,vit_base_patch8_224.dino,0.985
person_facing_direction,6_15,streaky,vit_small_patch16_224.dino,0.98
person_facing_direction,6_20,pointy,convnext_nano.in12k,0.8366666666666667
person_facing_direction,6_20,pointy,convnext_nano.in12k_ft_in1k,0.8066666666666666
person_facing_direction,6_20,pointy,convnext_small.in12k,0.8716666666666667
person_facing_direction,6_20,pointy,convnext_tiny.in12k,0.9
person_facing_direction,6_20,pointy,convnext_tiny.in12k_ft_in1k,0.8666666666666667
person_facing_direction,6_20,pointy,convnextv2_tiny.fcmae,0.7
person_facing_direction,6_20,pointy,efficientnet_b0.ra_in1k,0.8666666666666667
person_facing_direction,6_20,pointy,efficientnet_b3.ra2_in1k,0.8716666666666666
person_facing_direction,6_20,pointy,mobilenetv2_100.ra_in1k,0.855
person_facing_direction,6_20,pointy,regnety_040.ra3_in1k,0.865
person_facing_direction,6_20,pointy,regnety_064.ra3_in1k,0.9416666666666667
person_facing_direction,6_20,pointy,regnety_080.ra3_in1k,0.9183333333333333
person_facing_direction,6_20,pointy,resnet101.a1h_in1k,0.8166666666666667
person_facing_direction,6_20,pointy,resnet18.a1_in1k,0.8066666666666666
person_facing_direction,6_20,pointy,resnet18d.ra2_in1k,0.8366666666666667
person_facing_direction,6_20,pointy,resnet50.a1_in1k,0.76
person_facing_direction,6_20,pointy,resnet50.a1h_in1k,0.8716666666666666
person_facing_direction,6_20,pointy,resnet50d.a1_in1k,0.7683333333333333
person_facing_direction,6_20,pointy,vgg11_bn.tv_in1k,0.865
person_facing_direction,6_20,pointy,vgg13_bn.tv_in1k,0.8783333333333333
person_facing_direction,6_20,pointy,vgg16_bn.tv_in1k,0.8666666666666667
person_facing_direction,6_20,pointy,vgg19_bn.tv_in1k,0.8683333333333334
person_facing_direction,6_20,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.9916666666666667
person_facing_direction,6_20,pointy,vit_base_patch16_224.dino,0.9516666666666667
person_facing_direction,6_20,pointy,vit_base_patch16_224.mae,0.9199999999999999
person_facing_direction,6_20,pointy,vit_base_patch16_clip_224.openai,0.95
person_facing_direction,6_20,pointy,vit_base_patch8_224.dino,0.9683333333333333
person_facing_direction,6_20,pointy,vit_small_patch16_224.dino,0.9633333333333334
person_facing_direction,6_20,streaky,convnext_nano.in12k,0.8999999999999999
person_facing_direction,6_20,streaky,convnext_nano.in12k_ft_in1k,0.88
person_facing_direction,6_20,streaky,convnext_small.in12k,0.925
person_facing_direction,6_20,streaky,convnext_tiny.in12k,0.9366666666666666
person_facing_direction,6_20,streaky,convnext_tiny.in12k_ft_in1k,0.93
person_facing_direction,6_20,streaky,convnextv2_tiny.fcmae,0.7716666666666667
person_facing_direction,6_20,streaky,efficientnet_b0.ra_in1k,0.9
person_facing_direction,6_20,streaky,efficientnet_b3.ra2_in1k,0.93
person_facing_direction,6_20,streaky,mobilenetv2_100.ra_in1k,0.9133333333333333
person_facing_direction,6_20,streaky,regnety_040.ra3_in1k,0.9233333333333333
person_facing_direction,6_20,streaky,regnety_064.ra3_in1k,0.9466666666666667
person_facing_direction,6_20,streaky,regnety_080.ra3_in1k,0.9333333333333333
person_facing_direction,6_20,streaky,resnet101.a1h_in1k,0.88
person_facing_direction,6_20,streaky,resnet18.a1_in1k,0.8200000000000001
person_facing_direction,6_20,streaky,resnet18d.ra2_in1k,0.8766666666666667
person_facing_direction,6_20,streaky,resnet50.a1_in1k,0.9033333333333333
person_facing_direction,6_20,streaky,resnet50.a1h_in1k,0.895
person_facing_direction,6_20,streaky,resnet50d.a1_in1k,0.89
person_facing_direction,6_20,streaky,vgg11_bn.tv_in1k,0.8683333333333334
person_facing_direction,6_20,streaky,vgg13_bn.tv_in1k,0.925
person_facing_direction,6_20,streaky,vgg16_bn.tv_in1k,0.9333333333333333
person_facing_direction,6_20,streaky,vgg19_bn.tv_in1k,0.875
person_facing_direction,6_20,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.9966666666666667
person_facing_direction,6_20,streaky,vit_base_patch16_224.dino,0.9816666666666667
person_facing_direction,6_20,streaky,vit_base_patch16_224.mae,0.9816666666666667
person_facing_direction,6_20,streaky,vit_base_patch16_clip_224.openai,0.995
person_facing_direction,6_20,streaky,vit_base_patch8_224.dino,0.985
person_facing_direction,6_20,streaky,vit_small_patch16_224.dino,0.99
person_facing_direction,9_10,pointy,convnext_nano.in12k,0.8183333333333334
person_facing_direction,9_10,pointy,convnext_nano.in12k_ft_in1k,0.7916666666666666
person_facing_direction,9_10,pointy,convnext_small.in12k,0.8916666666666666
person_facing_direction,9_10,pointy,convnext_tiny.in12k,0.8583333333333334
person_facing_direction,9_10,pointy,convnext_tiny.in12k_ft_in1k,0.8183333333333334
person_facing_direction,9_10,pointy,convnextv2_tiny.fcmae,0.71
person_facing_direction,9_10,pointy,efficientnet_b0.ra_in1k,0.7883333333333333
person_facing_direction,9_10,pointy,efficientnet_b3.ra2_in1k,0.8083333333333333
person_facing_direction,9_10,pointy,mobilenetv2_100.ra_in1k,0.8683333333333334
person_facing_direction,9_10,pointy,regnety_040.ra3_in1k,0.9033333333333333
person_facing_direction,9_10,pointy,regnety_064.ra3_in1k,0.87
person_facing_direction,9_10,pointy,regnety_080.ra3_in1k,0.8916666666666666
person_facing_direction,9_10,pointy,resnet101.a1h_in1k,0.845
person_facing_direction,9_10,pointy,resnet18.a1_in1k,0.755
person_facing_direction,9_10,pointy,resnet18d.ra2_in1k,0.7316666666666667
person_facing_direction,9_10,pointy,resnet50.a1_in1k,0.7666666666666666
person_facing_direction,9_10,pointy,resnet50.a1h_in1k,0.8766666666666667
person_facing_direction,9_10,pointy,resnet50d.a1_in1k,0.8016666666666667
person_facing_direction,9_10,pointy,vgg11_bn.tv_in1k,0.845
person_facing_direction,9_10,pointy,vgg13_bn.tv_in1k,0.8083333333333333
person_facing_direction,9_10,pointy,vgg16_bn.tv_in1k,0.83
person_facing_direction,9_10,pointy,vgg19_bn.tv_in1k,0.865
person_facing_direction,9_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.9683333333333334
person_facing_direction,9_10,pointy,vit_base_patch16_224.dino,0.9483333333333334
person_facing_direction,9_10,pointy,vit_base_patch16_224.mae,0.9566666666666667
person_facing_direction,9_10,pointy,vit_base_patch16_clip_224.openai,0.98
person_facing_direction,9_10,pointy,vit_base_patch8_224.dino,0.9566666666666667
person_facing_direction,9_10,pointy,vit_small_patch16_224.dino,0.9566666666666667
person_facing_direction,9_10,streaky,convnext_nano.in12k,0.8733333333333333
person_facing_direction,9_10,streaky,convnext_nano.in12k_ft_in1k,0.8366666666666667
person_facing_direction,9_10,streaky,convnext_small.in12k,0.8916666666666666
person_facing_direction,9_10,streaky,convnext_tiny.in12k,0.8783333333333333
person_facing_direction,9_10,streaky,convnext_tiny.in12k_ft_in1k,0.8766666666666667
person_facing_direction,9_10,streaky,convnextv2_tiny.fcmae,0.81
person_facing_direction,9_10,streaky,efficientnet_b0.ra_in1k,0.8933333333333333
person_facing_direction,9_10,streaky,efficientnet_b3.ra2_in1k,0.8816666666666666
person_facing_direction,9_10,streaky,mobilenetv2_100.ra_in1k,0.8233333333333334
person_facing_direction,9_10,streaky,regnety_040.ra3_in1k,0.935
person_facing_direction,9_10,streaky,regnety_064.ra3_in1k,0.935
person_facing_direction,9_10,streaky,regnety_080.ra3_in1k,0.94
person_facing_direction,9_10,streaky,resnet101.a1h_in1k,0.875
person_facing_direction,9_10,streaky,resnet18.a1_in1k,0.8233333333333334
person_facing_direction,9_10,streaky,resnet18d.ra2_in1k,0.9083333333333333
person_facing_direction,9_10,streaky,resnet50.a1_in1k,0.875
person_facing_direction,9_10,streaky,resnet50.a1h_in1k,0.8966666666666666
person_facing_direction,9_10,streaky,resnet50d.a1_in1k,0.875
person_facing_direction,9_10,streaky,vgg11_bn.tv_in1k,0.8666666666666667
person_facing_direction,9_10,streaky,vgg13_bn.tv_in1k,0.89
person_facing_direction,9_10,streaky,vgg16_bn.tv_in1k,0.865
person_facing_direction,9_10,streaky,vgg19_bn.tv_in1k,0.8716666666666666
person_facing_direction,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.9933333333333333
person_facing_direction,9_10,streaky,vit_base_patch16_224.dino,0.98
person_facing_direction,9_10,streaky,vit_base_patch16_224.mae,0.99
person_facing_direction,9_10,streaky,vit_base_patch16_clip_224.openai,1.0
person_facing_direction,9_10,streaky,vit_base_patch8_224.dino,0.985
person_facing_direction,9_10,streaky,vit_small_patch16_224.dino,0.9783333333333333
shape,12_10,pointy,convnext_nano.in12k,0.8532608695652174
shape,12_10,pointy,convnext_nano.in12k_ft_in1k,0.8682065217391304
shape,12_10,pointy,convnext_small.in12k,0.9415760869565217
shape,12_10,pointy,convnext_tiny.in12k,0.9116847826086956
shape,12_10,pointy,convnext_tiny.in12k_ft_in1k,0.9184782608695652
shape,12_10,pointy,convnextv2_tiny.fcmae,0.578125
shape,12_10,pointy,efficientnet_b0.ra_in1k,0.859375
shape,12_10,pointy,efficientnet_b3.ra2_in1k,0.9225543478260869
shape,12_10,pointy,mobilenetv2_100.ra_in1k,0.8505434782608696
shape,12_10,pointy,regnety_040.ra3_in1k,0.8940217391304348
shape,12_10,pointy,regnety_064.ra3_in1k,0.9245923913043479
shape,12_10,pointy,regnety_080.ra3_in1k,0.9476902173913044
shape,12_10,pointy,resnet101.a1h_in1k,0.8634510869565217
shape,12_10,pointy,resnet18.a1_in1k,0.8043478260869565
shape,12_10,pointy,resnet18d.ra2_in1k,0.8817934782608696
shape,12_10,pointy,resnet50.a1_in1k,0.8016304347826086
shape,12_10,pointy,resnet50.a1h_in1k,0.8797554347826086
shape,12_10,pointy,resnet50d.a1_in1k,0.8417119565217391
shape,12_10,pointy,vgg11_bn.tv_in1k,0.8716032608695652
shape,12_10,pointy,vgg13_bn.tv_in1k,0.8328804347826086
shape,12_10,pointy,vgg16_bn.tv_in1k,0.8872282608695652
shape,12_10,pointy,vgg19_bn.tv_in1k,0.828125
shape,12_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.8675271739130435
shape,12_10,pointy,vit_base_patch16_224.dino,0.8817934782608696
shape,12_10,pointy,vit_base_patch16_224.mae,0.7024456521739131
shape,12_10,pointy,vit_base_patch16_clip_224.openai,0.8688858695652174
shape,12_10,pointy,vit_base_patch8_224.dino,0.9014945652173914
shape,12_10,pointy,vit_small_patch16_224.dino,0.8763586956521738
shape,12_10,streaky,convnext_nano.in12k,0.8310344827586207
shape,12_10,streaky,convnext_nano.in12k_ft_in1k,0.8186206896551724
shape,12_10,streaky,convnext_small.in12k,0.8993103448275862
shape,12_10,streaky,convnext_tiny.in12k,0.8420689655172413
shape,12_10,streaky,convnext_tiny.in12k_ft_in1k,0.8675862068965517
shape,12_10,streaky,convnextv2_tiny.fcmae,0.5406896551724139
shape,12_10,streaky,efficientnet_b0.ra_in1k,0.7475862068965518
shape,12_10,streaky,efficientnet_b3.ra2_in1k,0.713103448275862
shape,12_10,streaky,mobilenetv2_100.ra_in1k,0.7537931034482759
shape,12_10,streaky,regnety_040.ra3_in1k,0.7627586206896552
shape,12_10,streaky,regnety_064.ra3_in1k,0.7972413793103448
shape,12_10,streaky,regnety_080.ra3_in1k,0.7986206896551724
shape,12_10,streaky,resnet101.a1h_in1k,0.7489655172413794
shape,12_10,streaky,resnet18.a1_in1k,0.6972413793103448
shape,12_10,streaky,resnet18d.ra2_in1k,0.7489655172413793
shape,12_10,streaky,resnet50.a1_in1k,0.7006896551724138
shape,12_10,streaky,resnet50.a1h_in1k,0.7889655172413793
shape,12_10,streaky,resnet50d.a1_in1k,0.7406896551724138
shape,12_10,streaky,vgg11_bn.tv_in1k,0.7475862068965518
shape,12_10,streaky,vgg13_bn.tv_in1k,0.7662068965517241
shape,12_10,streaky,vgg16_bn.tv_in1k,0.78
shape,12_10,streaky,vgg19_bn.tv_in1k,0.7786206896551724
shape,12_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.883448275862069
shape,12_10,streaky,vit_base_patch16_224.dino,0.8448275862068966
shape,12_10,streaky,vit_base_patch16_224.mae,0.7641379310344827
shape,12_10,streaky,vit_base_patch16_clip_224.openai,0.8386206896551724
shape,12_10,streaky,vit_base_patch8_224.dino,0.8868965517241378
shape,12_10,streaky,vit_small_patch16_224.dino,0.8662068965517242
shape,12_20,pointy,convnext_nano.in12k,0.9972714870395635
shape,12_20,pointy,convnext_nano.in12k_ft_in1k,0.9972714870395635
shape,12_20,pointy,convnext_small.in12k,1.0
shape,12_20,pointy,convnext_tiny.in12k,1.0
shape,12_20,pointy,convnext_tiny.in12k_ft_in1k,1.0
shape,12_20,pointy,convnextv2_tiny.fcmae,0.9447476125511596
shape,12_20,pointy,efficientnet_b0.ra_in1k,0.9931787175989086
shape,12_20,pointy,efficientnet_b3.ra2_in1k,0.9965893587994543
shape,12_20,pointy,mobilenetv2_100.ra_in1k,0.9911323328785812
shape,12_20,pointy,regnety_040.ra3_in1k,0.9986357435197817
shape,12_20,pointy,regnety_064.ra3_in1k,1.0
shape,12_20,pointy,regnety_080.ra3_in1k,1.0
shape,12_20,pointy,resnet101.a1h_in1k,0.9945429740791268
shape,12_20,pointy,resnet18.a1_in1k,0.989768076398363
shape,12_20,pointy,resnet18d.ra2_in1k,0.990450204638472
shape,12_20,pointy,resnet50.a1_in1k,0.984993178717599
shape,12_20,pointy,resnet50.a1h_in1k,0.9986357435197817
shape,12_20,pointy,resnet50d.a1_in1k,0.9890859481582538
shape,12_20,pointy,vgg11_bn.tv_in1k,0.9924965893587995
shape,12_20,pointy,vgg13_bn.tv_in1k,0.9959072305593452
shape,12_20,pointy,vgg16_bn.tv_in1k,0.9979536152796726
shape,12_20,pointy,vgg19_bn.tv_in1k,0.990450204638472
shape,12_20,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
shape,12_20,pointy,vit_base_patch16_224.dino,0.9993178717598908
shape,12_20,pointy,vit_base_patch16_224.mae,0.9618008185538882
shape,12_20,pointy,vit_base_patch16_clip_224.openai,0.9972714870395635
shape,12_20,pointy,vit_base_patch8_224.dino,1.0
shape,12_20,pointy,vit_small_patch16_224.dino,0.9924965893587995
shape,12_20,streaky,convnext_nano.in12k,0.9518569463548832
shape,12_20,streaky,convnext_nano.in12k_ft_in1k,0.936726272352132
shape,12_20,streaky,convnext_small.in12k,0.953232462173315
shape,12_20,streaky,convnext_tiny.in12k,0.9436038514442916
shape,12_20,streaky,convnext_tiny.in12k_ft_in1k,0.9511691884456671
shape,12_20,streaky,convnextv2_tiny.fcmae,0.7723521320495186
shape,12_20,streaky,efficientnet_b0.ra_in1k,0.9312242090784044
shape,12_20,streaky,efficientnet_b3.ra2_in1k,0.9312242090784044
shape,12_20,streaky,mobilenetv2_100.ra_in1k,0.9236588720770289
shape,12_20,streaky,regnety_040.ra3_in1k,0.9291609353507565
shape,12_20,streaky,regnety_064.ra3_in1k,0.9759284731774416
shape,12_20,streaky,regnety_080.ra3_in1k,0.9766162310866575
shape,12_20,streaky,resnet101.a1h_in1k,0.876203576341128
shape,12_20,streaky,resnet18.a1_in1k,0.8631361760660248
shape,12_20,streaky,resnet18d.ra2_in1k,0.9401650618982118
shape,12_20,streaky,resnet50.a1_in1k,0.8679504814305364
shape,12_20,streaky,resnet50.a1h_in1k,0.9133425034387895
shape,12_20,streaky,resnet50d.a1_in1k,0.9649243466299863
shape,12_20,streaky,vgg11_bn.tv_in1k,0.9270976616231086
shape,12_20,streaky,vgg13_bn.tv_in1k,0.9614855570839065
shape,12_20,streaky,vgg16_bn.tv_in1k,0.9250343878954608
shape,12_20,streaky,vgg19_bn.tv_in1k,0.9270976616231087
shape,12_20,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.9924346629986245
shape,12_20,streaky,vit_base_patch16_224.dino,0.9477303988995873
shape,12_20,streaky,vit_base_patch16_224.mae,0.9002751031636864
shape,12_20,streaky,vit_base_patch16_clip_224.openai,0.9669876203576342
shape,12_20,streaky,vit_base_patch8_224.dino,0.9745529573590097
shape,12_20,streaky,vit_small_patch16_224.dino,0.9683631361760661
shape,6_10,pointy,convnext_nano.in12k,0.502054794520548
shape,6_10,pointy,convnext_nano.in12k_ft_in1k,0.5047945205479452
shape,6_10,pointy,convnext_small.in12k,0.6349315068493151
shape,6_10,pointy,convnext_tiny.in12k,0.5136986301369864
shape,6_10,pointy,convnext_tiny.in12k_ft_in1k,0.48356164383561645
shape,6_10,pointy,convnextv2_tiny.fcmae,0.44452054794520546
shape,6_10,pointy,efficientnet_b0.ra_in1k,0.45684931506849313
shape,6_10,pointy,efficientnet_b3.ra2_in1k,0.595890410958904
shape,6_10,pointy,mobilenetv2_100.ra_in1k,0.4904109589041096
shape,6_10,pointy,regnety_040.ra3_in1k,0.6356164383561644
shape,6_10,pointy,regnety_064.ra3_in1k,0.6363013698630138
shape,6_10,pointy,regnety_080.ra3_in1k,0.5808219178082192
shape,6_10,pointy,resnet101.a1h_in1k,0.5212328767123288
shape,6_10,pointy,resnet18.a1_in1k,0.41643835616438357
shape,6_10,pointy,resnet18d.ra2_in1k,0.4965753424657534
shape,6_10,pointy,resnet50.a1_in1k,0.4828767123287671
shape,6_10,pointy,resnet50.a1h_in1k,0.47739726027397256
shape,6_10,pointy,resnet50d.a1_in1k,0.49383561643835616
shape,6_10,pointy,vgg11_bn.tv_in1k,0.4910958904109589
shape,6_10,pointy,vgg13_bn.tv_in1k,0.5684931506849316
shape,6_10,pointy,vgg16_bn.tv_in1k,0.5904109589041096
shape,6_10,pointy,vgg19_bn.tv_in1k,0.46232876712328763
shape,6_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.6595890410958904
shape,6_10,pointy,vit_base_patch16_224.dino,0.6075342465753425
shape,6_10,pointy,vit_base_patch16_224.mae,0.5472602739726027
shape,6_10,pointy,vit_base_patch16_clip_224.openai,0.739041095890411
shape,6_10,pointy,vit_base_patch8_224.dino,0.6698630136986301
shape,6_10,pointy,vit_small_patch16_224.dino,0.5917808219178082
shape,6_10,streaky,convnext_nano.in12k,0.6421832884097035
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,0.6179245283018868
shape,6_10,streaky,convnext_small.in12k,0.6590296495956873
shape,6_10,streaky,convnext_tiny.in12k,0.6543126684636118
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,0.6482479784366577
shape,6_10,streaky,convnextv2_tiny.fcmae,0.465633423180593
shape,6_10,streaky,efficientnet_b0.ra_in1k,0.5566037735849056
shape,6_10,streaky,efficientnet_b3.ra2_in1k,0.6287061994609164
shape,6_10,streaky,mobilenetv2_100.ra_in1k,0.6071428571428572
shape,6_10,streaky,regnety_040.ra3_in1k,0.639487870619946
shape,6_10,streaky,regnety_064.ra3_in1k,0.6004043126684636
shape,6_10,streaky,regnety_080.ra3_in1k,0.5808625336927223
shape,6_10,streaky,resnet101.a1h_in1k,0.616576819407008
shape,6_10,streaky,resnet18.a1_in1k,0.5761455525606469
shape,6_10,streaky,resnet18d.ra2_in1k,0.5539083557951483
shape,6_10,streaky,resnet50.a1_in1k,0.5606469002695418
shape,6_10,streaky,resnet50.a1h_in1k,0.6327493261455526
shape,6_10,streaky,resnet50d.a1_in1k,0.5491913746630728
shape,6_10,streaky,vgg11_bn.tv_in1k,0.5094339622641509
shape,6_10,streaky,vgg13_bn.tv_in1k,0.534366576819407
shape,6_10,streaky,vgg16_bn.tv_in1k,0.5471698113207547
shape,6_10,streaky,vgg19_bn.tv_in1k,0.5788409703504043
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.7904312668463612
shape,6_10,streaky,vit_base_patch16_224.dino,0.7533692722371967
shape,6_10,streaky,vit_base_patch16_224.mae,0.5727762803234502
shape,6_10,streaky,vit_base_patch16_clip_224.openai,0.7506738544474394
shape,6_10,streaky,vit_base_patch8_224.dino,0.7661725067385445
shape,6_10,streaky,vit_small_patch16_224.dino,0.6900269541778976
shape,6_15,pointy,convnext_nano.in12k,0.8303814713896458
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,0.7758855585831063
shape,6_15,pointy,convnext_small.in12k,0.9461852861035422
shape,6_15,pointy,convnext_tiny.in12k,0.8726158038147138
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,0.9032697547683923
shape,6_15,pointy,convnextv2_tiny.fcmae,0.521117166212534
shape,6_15,pointy,efficientnet_b0.ra_in1k,0.7935967302452316
shape,6_15,pointy,efficientnet_b3.ra2_in1k,0.8514986376021798
shape,6_15,pointy,mobilenetv2_100.ra_in1k,0.7786103542234333
shape,6_15,pointy,regnety_040.ra3_in1k,0.8392370572207084
shape,6_15,pointy,regnety_064.ra3_in1k,0.8337874659400545
shape,6_15,pointy,regnety_080.ra3_in1k,0.8188010899182561
shape,6_15,pointy,resnet101.a1h_in1k,0.7465940054495913
shape,6_15,pointy,resnet18.a1_in1k,0.7029972752043596
shape,6_15,pointy,resnet18d.ra2_in1k,0.7472752043596731
shape,6_15,pointy,resnet50.a1_in1k,0.7901907356948229
shape,6_15,pointy,resnet50.a1h_in1k,0.7949591280653951
shape,6_15,pointy,resnet50d.a1_in1k,0.6825613079019073
shape,6_15,pointy,vgg11_bn.tv_in1k,0.8119891008174387
shape,6_15,pointy,vgg13_bn.tv_in1k,0.782016348773842
shape,6_15,pointy,vgg16_bn.tv_in1k,0.7595367847411444
shape,6_15,pointy,vgg19_bn.tv_in1k,0.8269754768392371
shape,6_15,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.8610354223433243
shape,6_15,pointy,vit_base_patch16_224.dino,0.8446866485013624
shape,6_15,pointy,vit_base_patch16_224.mae,0.6491825613079019
shape,6_15,pointy,vit_base_patch16_clip_224.openai,0.8549046321525886
shape,6_15,pointy,vit_base_patch8_224.dino,0.8079019073569482
shape,6_15,pointy,vit_small_patch16_224.dino,0.8017711171662125
shape,6_15,streaky,convnext_nano.in12k,0.8176229508196722
shape,6_15,streaky,convnext_nano.in12k_ft_in1k,0.7923497267759563
shape,6_15,streaky,convnext_small.in12k,0.8483606557377049
shape,6_15,streaky,convnext_tiny.in12k,0.8469945355191257
shape,6_15,streaky,convnext_tiny.in12k_ft_in1k,0.8647540983606558
shape,6_15,streaky,convnextv2_tiny.fcmae,0.5662568306010929
shape,6_15,streaky,efficientnet_b0.ra_in1k,0.7493169398907105
shape,6_15,streaky,efficientnet_b3.ra2_in1k,0.7739071038251366
shape,6_15,streaky,mobilenetv2_100.ra_in1k,0.71448087431694
shape,6_15,streaky,regnety_040.ra3_in1k,0.7739071038251366
shape,6_15,streaky,regnety_064.ra3_in1k,0.8087431693989071
shape,6_15,streaky,regnety_080.ra3_in1k,0.7896174863387978
shape,6_15,streaky,resnet101.a1h_in1k,0.7711748633879781
shape,6_15,streaky,resnet18.a1_in1k,0.7520491803278688
shape,6_15,streaky,resnet18d.ra2_in1k,0.7868852459016393
shape,6_15,streaky,resnet50.a1_in1k,0.6728142076502732
shape,6_15,streaky,resnet50.a1h_in1k,0.8005464480874317
shape,6_15,streaky,resnet50d.a1_in1k,0.7219945355191257
shape,6_15,streaky,vgg11_bn.tv_in1k,0.7049180327868853
shape,6_15,streaky,vgg13_bn.tv_in1k,0.7370218579234973
shape,6_15,streaky,vgg16_bn.tv_in1k,0.6885245901639345
shape,6_15,streaky,vgg19_bn.tv_in1k,0.7964480874316939
shape,6_15,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.8777322404371585
shape,6_15,streaky,vit_base_patch16_224.dino,0.8510928961748634
shape,6_15,streaky,vit_base_patch16_224.mae,0.6557377049180327
shape,6_15,streaky,vit_base_patch16_clip_224.openai,0.8463114754098361
shape,6_15,streaky,vit_base_patch8_224.dino,0.8237704918032787
shape,6_15,streaky,vit_small_patch16_224.dino,0.7561475409836065
shape,6_20,pointy,convnext_nano.in12k,0.9082191780821918
shape,6_20,pointy,convnext_nano.in12k_ft_in1k,0.8972602739726028
shape,6_20,pointy,convnext_small.in12k,0.9397260273972603
shape,6_20,pointy,convnext_tiny.in12k,0.9506849315068493
shape,6_20,pointy,convnext_tiny.in12k_ft_in1k,0.9486301369863014
shape,6_20,pointy,convnextv2_tiny.fcmae,0.6657534246575343
shape,6_20,pointy,efficientnet_b0.ra_in1k,0.9054794520547945
shape,6_20,pointy,efficientnet_b3.ra2_in1k,0.9212328767123288
shape,6_20,pointy,mobilenetv2_100.ra_in1k,0.8979452054794521
shape,6_20,pointy,regnety_040.ra3_in1k,0.9294520547945205
shape,6_20,pointy,regnety_064.ra3_in1k,0.9273972602739726
shape,6_20,pointy,regnety_080.ra3_in1k,0.9431506849315068
shape,6_20,pointy,resnet101.a1h_in1k,0.9020547945205479
shape,6_20,pointy,resnet18.a1_in1k,0.8506849315068493
shape,6_20,pointy,resnet18d.ra2_in1k,0.8643835616438356
shape,6_20,pointy,resnet50.a1_in1k,0.8767123287671232
shape,6_20,pointy,resnet50.a1h_in1k,0.9184931506849315
shape,6_20,pointy,resnet50d.a1_in1k,0.8636986301369862
shape,6_20,pointy,vgg11_bn.tv_in1k,0.9082191780821918
shape,6_20,pointy,vgg13_bn.tv_in1k,0.8705479452054794
shape,6_20,pointy,vgg16_bn.tv_in1k,0.8965753424657534
shape,6_20,pointy,vgg19_bn.tv_in1k,0.9089041095890411
shape,6_20,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.9356164383561644
shape,6_20,pointy,vit_base_patch16_224.dino,0.8856164383561644
shape,6_20,pointy,vit_base_patch16_224.mae,0.6958904109589041
shape,6_20,pointy,vit_base_patch16_clip_224.openai,0.9376712328767123
