task,implant_type,model_type,architecture,run,architecture_family,accuracy,trial_count
shape,6_10,pointy,vit_base_patch16_clip_224.openai,2,Vision Transformer (ViT),0.7356164383561644,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,3,Vision Transformer (ViT),0.6506849315068494,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,4,Vision Transformer (ViT),0.7452054794520548,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,5,Vision Transformer (ViT),0.7534246575342466,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,6,Vision Transformer (ViT),0.647945205479452,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,7,Vision Transformer (ViT),0.7849315068493151,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,8,Vision Transformer (ViT),0.7671232876712328,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,9,Vision Transformer (ViT),0.636986301369863,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,10,Vision Transformer (ViT),0.7424657534246575,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,11,Vision Transformer (ViT),0.7835616438356164,730
shape,6_10,pointy,vit_base_patch16_clip_224.openai,12,Vision Transformer (ViT),0.6712328767123288,730
shape,6_10,pointy,vit_base_patch8_224.dino,1,Vision Transformer (ViT),0.7520547945205479,730
shape,6_10,pointy,vit_base_patch8_224.dino,2,Vision Transformer (ViT),0.7534246575342466,730
shape,6_10,pointy,vit_base_patch8_224.dino,3,Vision Transformer (ViT),0.536986301369863,730
shape,6_10,pointy,vit_base_patch8_224.dino,4,Vision Transformer (ViT),0.6972602739726027,730
shape,6_10,pointy,vit_base_patch8_224.dino,5,Vision Transformer (ViT),0.726027397260274,730
shape,6_10,pointy,vit_base_patch8_224.dino,6,Vision Transformer (ViT),0.6726027397260274,730
shape,6_10,pointy,vit_base_patch8_224.dino,7,Vision Transformer (ViT),0.7013698630136986,730
shape,6_10,pointy,vit_base_patch8_224.dino,8,Vision Transformer (ViT),0.6534246575342466,730
shape,6_10,pointy,vit_base_patch8_224.dino,9,Vision Transformer (ViT),0.6095890410958904,730
shape,6_10,pointy,vit_base_patch8_224.dino,10,Vision Transformer (ViT),0.6191780821917808,730
shape,6_10,pointy,vit_base_patch8_224.dino,11,Vision Transformer (ViT),0.6671232876712329,730
shape,6_10,pointy,vit_base_patch8_224.dino,12,Vision Transformer (ViT),0.43561643835616437,730
shape,6_10,pointy,vit_small_patch16_224.dino,1,Vision Transformer (ViT),0.552054794520548,730
shape,6_10,pointy,vit_small_patch16_224.dino,2,Vision Transformer (ViT),0.4657534246575342,730
shape,6_10,pointy,vit_small_patch16_224.dino,3,Vision Transformer (ViT),0.6438356164383562,730
shape,6_10,pointy,vit_small_patch16_224.dino,4,Vision Transformer (ViT),0.48356164383561645,730
shape,6_10,pointy,vit_small_patch16_224.dino,5,Vision Transformer (ViT),0.5808219178082191,730
shape,6_10,pointy,vit_small_patch16_224.dino,6,Vision Transformer (ViT),0.6493150684931507,730
shape,6_10,pointy,vit_small_patch16_224.dino,7,Vision Transformer (ViT),0.6808219178082192,730
shape,6_10,pointy,vit_small_patch16_224.dino,8,Vision Transformer (ViT),0.5219178082191781,730
shape,6_10,pointy,vit_small_patch16_224.dino,9,Vision Transformer (ViT),0.6465753424657534,730
shape,6_10,pointy,vit_small_patch16_224.dino,10,Vision Transformer (ViT),0.5054794520547945,730
shape,6_10,pointy,vit_small_patch16_224.dino,11,Vision Transformer (ViT),0.6027397260273972,730
shape,6_10,pointy,vit_small_patch16_224.dino,12,Vision Transformer (ViT),0.6616438356164384,730
shape,6_10,streaky,convnext_nano.in12k,1,ConvNeXt,0.6212938005390836,742
shape,6_10,streaky,convnext_nano.in12k,2,ConvNeXt,0.6266846361185984,742
shape,6_10,streaky,convnext_nano.in12k,3,ConvNeXt,0.6482479784366577,742
shape,6_10,streaky,convnext_nano.in12k,4,ConvNeXt,0.6159029649595688,742
shape,6_10,streaky,convnext_nano.in12k,5,ConvNeXt,0.660377358490566,742
shape,6_10,streaky,convnext_nano.in12k,6,ConvNeXt,0.6347708894878706,742
shape,6_10,streaky,convnext_nano.in12k,7,ConvNeXt,0.6388140161725068,742
shape,6_10,streaky,convnext_nano.in12k,8,ConvNeXt,0.5997304582210242,742
shape,6_10,streaky,convnext_nano.in12k,9,ConvNeXt,0.6900269541778976,742
shape,6_10,streaky,convnext_nano.in12k,10,ConvNeXt,0.6684636118598383,742
shape,6_10,streaky,convnext_nano.in12k,11,ConvNeXt,0.6455525606469003,742
shape,6_10,streaky,convnext_nano.in12k,12,ConvNeXt,0.6644204851752021,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,1,ConvNeXt,0.5633423180592992,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,2,ConvNeXt,0.623989218328841,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,3,ConvNeXt,0.6307277628032345,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,4,ConvNeXt,0.578167115902965,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,5,ConvNeXt,0.6118598382749326,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,6,ConvNeXt,0.6037735849056604,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,7,ConvNeXt,0.6037735849056604,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,8,ConvNeXt,0.605121293800539,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,9,ConvNeXt,0.6442048517520216,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,10,ConvNeXt,0.637466307277628,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,11,ConvNeXt,0.628032345013477,742
shape,6_10,streaky,convnext_nano.in12k_ft_in1k,12,ConvNeXt,0.6469002695417789,742
shape,6_10,streaky,convnext_small.in12k,1,ConvNeXt,0.6886792452830188,742
shape,6_10,streaky,convnext_small.in12k,2,ConvNeXt,0.6657681940700808,742
shape,6_10,streaky,convnext_small.in12k,3,ConvNeXt,0.6671159029649596,742
shape,6_10,streaky,convnext_small.in12k,4,ConvNeXt,0.6212938005390836,742
shape,6_10,streaky,convnext_small.in12k,5,ConvNeXt,0.6361185983827493,742
shape,6_10,streaky,convnext_small.in12k,6,ConvNeXt,0.633423180592992,742
shape,6_10,streaky,convnext_small.in12k,7,ConvNeXt,0.6644204851752021,742
shape,6_10,streaky,convnext_small.in12k,8,ConvNeXt,0.6752021563342318,742
shape,6_10,streaky,convnext_small.in12k,9,ConvNeXt,0.6657681940700808,742
shape,6_10,streaky,convnext_small.in12k,10,ConvNeXt,0.6536388140161725,742
shape,6_10,streaky,convnext_small.in12k,11,ConvNeXt,0.6401617250673854,742
shape,6_10,streaky,convnext_small.in12k,12,ConvNeXt,0.6361185983827493,742
shape,6_10,streaky,convnext_tiny.in12k,1,ConvNeXt,0.7169811320754716,742
shape,6_10,streaky,convnext_tiny.in12k,2,ConvNeXt,0.6711590296495957,742
shape,6_10,streaky,convnext_tiny.in12k,3,ConvNeXt,0.6644204851752021,742
shape,6_10,streaky,convnext_tiny.in12k,4,ConvNeXt,0.6226415094339622,742
shape,6_10,streaky,convnext_tiny.in12k,5,ConvNeXt,0.6293800539083558,742
shape,6_10,streaky,convnext_tiny.in12k,6,ConvNeXt,0.6037735849056604,742
shape,6_10,streaky,convnext_tiny.in12k,7,ConvNeXt,0.6725067385444744,742
shape,6_10,streaky,convnext_tiny.in12k,8,ConvNeXt,0.6792452830188679,742
shape,6_10,streaky,convnext_tiny.in12k,9,ConvNeXt,0.6778975741239892,742
shape,6_10,streaky,convnext_tiny.in12k,10,ConvNeXt,0.6442048517520216,742
shape,6_10,streaky,convnext_tiny.in12k,11,ConvNeXt,0.6253369272237197,742
shape,6_10,streaky,convnext_tiny.in12k,12,ConvNeXt,0.6199460916442049,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,1,ConvNeXt,0.7277628032345014,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,2,ConvNeXt,0.6549865229110512,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,3,ConvNeXt,0.6415094339622641,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,4,ConvNeXt,0.6725067385444744,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,5,ConvNeXt,0.628032345013477,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,6,ConvNeXt,0.6347708894878706,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,7,ConvNeXt,0.6590296495956873,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,8,ConvNeXt,0.6293800539083558,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,9,ConvNeXt,0.7264150943396226,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,10,ConvNeXt,0.7008086253369272,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,11,ConvNeXt,0.623989218328841,742
shape,6_10,streaky,convnext_tiny.in12k_ft_in1k,12,ConvNeXt,0.610512129380054,742
shape,6_10,streaky,convnextv2_tiny.fcmae,1,ConvNeXt,0.5188679245283019,742
shape,6_10,streaky,convnextv2_tiny.fcmae,2,ConvNeXt,0.4609164420485175,742
shape,6_10,streaky,convnextv2_tiny.fcmae,3,ConvNeXt,0.47035040431266845,742
shape,6_10,streaky,convnextv2_tiny.fcmae,4,ConvNeXt,0.44609164420485176,742
shape,6_10,streaky,convnextv2_tiny.fcmae,5,ConvNeXt,0.37331536388140163,742
shape,6_10,streaky,convnextv2_tiny.fcmae,6,ConvNeXt,0.4865229110512129,742
shape,6_10,streaky,convnextv2_tiny.fcmae,7,ConvNeXt,0.4811320754716981,742
shape,6_10,streaky,convnextv2_tiny.fcmae,8,ConvNeXt,0.4164420485175202,742
shape,6_10,streaky,convnextv2_tiny.fcmae,9,ConvNeXt,0.4784366576819407,742
shape,6_10,streaky,convnextv2_tiny.fcmae,10,ConvNeXt,0.4609164420485175,742
shape,6_10,streaky,convnextv2_tiny.fcmae,11,ConvNeXt,0.33557951482479786,742
shape,6_10,streaky,convnextv2_tiny.fcmae,12,ConvNeXt,0.4716981132075472,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,1,EfficientNet,0.5390835579514824,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,2,EfficientNet,0.5849056603773585,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,3,EfficientNet,0.5592991913746631,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,4,EfficientNet,0.5539083557951483,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,5,EfficientNet,0.5377358490566038,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,6,EfficientNet,0.5916442048517521,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,7,EfficientNet,0.5902964959568733,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,8,EfficientNet,0.5215633423180593,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,9,EfficientNet,0.5768194070080862,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,10,EfficientNet,0.5592991913746631,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,11,EfficientNet,0.532345013477089,742
shape,6_10,streaky,efficientnet_b0.ra_in1k,12,EfficientNet,0.5390835579514824,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,1,EfficientNet,0.6442048517520216,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,2,EfficientNet,0.660377358490566,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,3,EfficientNet,0.628032345013477,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,4,EfficientNet,0.6293800539083558,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,5,EfficientNet,0.628032345013477,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,6,EfficientNet,0.6536388140161725,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,7,EfficientNet,0.6495956873315364,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,8,EfficientNet,0.6118598382749326,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,9,EfficientNet,0.5754716981132075,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,10,EfficientNet,0.5876010781671159,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,11,EfficientNet,0.6590296495956873,742
shape,6_10,streaky,efficientnet_b3.ra2_in1k,12,EfficientNet,0.5363881401617251,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,1,MobileNetV2,0.5660377358490566,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,2,MobileNetV2,0.6064690026954178,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,3,MobileNetV2,0.6212938005390836,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,4,MobileNetV2,0.5997304582210242,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,5,MobileNetV2,0.6078167115902965,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,6,MobileNetV2,0.5822102425876011,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,7,MobileNetV2,0.6091644204851752,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,8,MobileNetV2,0.6159029649595688,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,9,MobileNetV2,0.5714285714285714,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,10,MobileNetV2,0.6118598382749326,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,11,MobileNetV2,0.5876010781671159,742
shape,6_10,streaky,mobilenetv2_100.ra_in1k,12,MobileNetV2,0.6118598382749326,742
shape,6_10,streaky,regnety_040.ra3_in1k,1,RegNetY,0.637466307277628,742
shape,6_10,streaky,regnety_040.ra3_in1k,2,RegNetY,0.6361185983827493,742
shape,6_10,streaky,regnety_040.ra3_in1k,3,RegNetY,0.6630727762803235,742
shape,6_10,streaky,regnety_040.ra3_in1k,4,RegNetY,0.6428571428571429,742
shape,6_10,streaky,regnety_040.ra3_in1k,5,RegNetY,0.6442048517520216,742
shape,6_10,streaky,regnety_040.ra3_in1k,6,RegNetY,0.6428571428571429,742
shape,6_10,streaky,regnety_040.ra3_in1k,7,RegNetY,0.6347708894878706,742
shape,6_10,streaky,regnety_040.ra3_in1k,8,RegNetY,0.6415094339622641,742
shape,6_10,streaky,regnety_040.ra3_in1k,9,RegNetY,0.6388140161725068,742
shape,6_10,streaky,regnety_040.ra3_in1k,10,RegNetY,0.6401617250673854,742
shape,6_10,streaky,regnety_040.ra3_in1k,11,RegNetY,0.628032345013477,742
shape,6_10,streaky,regnety_040.ra3_in1k,12,RegNetY,0.637466307277628,742
shape,6_10,streaky,regnety_064.ra3_in1k,1,RegNetY,0.5983827493261455,742
shape,6_10,streaky,regnety_064.ra3_in1k,2,RegNetY,0.6199460916442049,742
shape,6_10,streaky,regnety_064.ra3_in1k,3,RegNetY,0.6024258760107817,742
shape,6_10,streaky,regnety_064.ra3_in1k,4,RegNetY,0.578167115902965,742
shape,6_10,streaky,regnety_064.ra3_in1k,5,RegNetY,0.6024258760107817,742
shape,6_10,streaky,regnety_064.ra3_in1k,6,RegNetY,0.5956873315363881,742
shape,6_10,streaky,regnety_064.ra3_in1k,7,RegNetY,0.5943396226415094,742
shape,6_10,streaky,regnety_064.ra3_in1k,8,RegNetY,0.6428571428571429,742
shape,6_10,streaky,regnety_064.ra3_in1k,9,RegNetY,0.6320754716981132,742
shape,6_10,streaky,regnety_064.ra3_in1k,10,RegNetY,0.6549865229110512,742
shape,6_10,streaky,regnety_064.ra3_in1k,11,RegNetY,0.5956873315363881,742
shape,6_10,streaky,regnety_064.ra3_in1k,12,RegNetY,0.5795148247978437,742
shape,6_10,streaky,regnety_080.ra3_in1k,1,RegNetY,0.5700808625336927,742
shape,6_10,streaky,regnety_080.ra3_in1k,2,RegNetY,0.5849056603773585,742
shape,6_10,streaky,regnety_080.ra3_in1k,3,RegNetY,0.5862533692722371,742
shape,6_10,streaky,regnety_080.ra3_in1k,4,RegNetY,0.5700808625336927,742
shape,6_10,streaky,regnety_080.ra3_in1k,5,RegNetY,0.532345013477089,742
shape,6_10,streaky,regnety_080.ra3_in1k,6,RegNetY,0.5741239892183289,742
shape,6_10,streaky,regnety_080.ra3_in1k,7,RegNetY,0.5876010781671159,742
shape,6_10,streaky,regnety_080.ra3_in1k,8,RegNetY,0.5902964959568733,742
shape,6_10,streaky,regnety_080.ra3_in1k,9,RegNetY,0.5876010781671159,742
shape,6_10,streaky,regnety_080.ra3_in1k,10,RegNetY,0.5768194070080862,742
shape,6_10,streaky,regnety_080.ra3_in1k,11,RegNetY,0.5404312668463612,742
shape,6_10,streaky,regnety_080.ra3_in1k,12,RegNetY,0.5876010781671159,742
shape,6_10,streaky,resnet101.a1h_in1k,1,ResNet,0.6145552560646901,742
shape,6_10,streaky,resnet101.a1h_in1k,2,ResNet,0.6320754716981132,742
shape,6_10,streaky,resnet101.a1h_in1k,3,ResNet,0.6253369272237197,742
shape,6_10,streaky,resnet101.a1h_in1k,4,ResNet,0.6307277628032345,742
shape,6_10,streaky,resnet101.a1h_in1k,5,ResNet,0.5808625336927223,742
shape,6_10,streaky,resnet101.a1h_in1k,6,ResNet,0.628032345013477,742
shape,6_10,streaky,resnet101.a1h_in1k,7,ResNet,0.6185983827493261,742
shape,6_10,streaky,resnet101.a1h_in1k,8,ResNet,0.5808625336927223,742
shape,6_10,streaky,resnet101.a1h_in1k,9,ResNet,0.5673854447439353,742
shape,6_10,streaky,resnet101.a1h_in1k,10,ResNet,0.628032345013477,742
shape,6_10,streaky,resnet101.a1h_in1k,11,ResNet,0.5970350404312669,742
shape,6_10,streaky,resnet101.a1h_in1k,12,ResNet,0.601078167115903,742
shape,6_10,streaky,resnet18.a1_in1k,1,ResNet,0.578167115902965,742
shape,6_10,streaky,resnet18.a1_in1k,2,ResNet,0.568733153638814,742
shape,6_10,streaky,resnet18.a1_in1k,3,ResNet,0.578167115902965,742
shape,6_10,streaky,resnet18.a1_in1k,4,ResNet,0.578167115902965,742
shape,6_10,streaky,resnet18.a1_in1k,5,ResNet,0.5741239892183289,742
shape,6_10,streaky,resnet18.a1_in1k,6,ResNet,0.5741239892183289,742
shape,6_10,streaky,resnet18.a1_in1k,7,ResNet,0.5768194070080862,742
shape,6_10,streaky,resnet18.a1_in1k,8,ResNet,0.5849056603773585,742
shape,6_10,streaky,resnet18.a1_in1k,9,ResNet,0.5754716981132075,742
shape,6_10,streaky,resnet18.a1_in1k,10,ResNet,0.5808625336927223,742
shape,6_10,streaky,resnet18.a1_in1k,11,ResNet,0.5673854447439353,742
shape,6_10,streaky,resnet18.a1_in1k,12,ResNet,0.5660377358490566,742
shape,6_10,streaky,resnet18d.ra2_in1k,1,ResNet,0.5471698113207547,742
shape,6_10,streaky,resnet18d.ra2_in1k,2,ResNet,0.5431266846361186,742
shape,6_10,streaky,resnet18d.ra2_in1k,3,ResNet,0.5673854447439353,742
shape,6_10,streaky,resnet18d.ra2_in1k,4,ResNet,0.5444743935309974,742
shape,6_10,streaky,resnet18d.ra2_in1k,5,ResNet,0.5539083557951483,742
shape,6_10,streaky,resnet18d.ra2_in1k,6,ResNet,0.5606469002695418,742
shape,6_10,streaky,resnet18d.ra2_in1k,7,ResNet,0.5714285714285714,742
shape,6_10,streaky,resnet18d.ra2_in1k,8,ResNet,0.5566037735849056,742
shape,6_10,streaky,resnet18d.ra2_in1k,9,ResNet,0.5539083557951483,742
shape,6_10,streaky,resnet18d.ra2_in1k,10,ResNet,0.5485175202156334,742
shape,6_10,streaky,resnet18d.ra2_in1k,11,ResNet,0.5700808625336927,742
shape,6_10,streaky,resnet18d.ra2_in1k,12,ResNet,0.5471698113207547,742
shape,6_10,streaky,resnet50.a1_in1k,1,ResNet,0.555256064690027,742
shape,6_10,streaky,resnet50.a1_in1k,2,ResNet,0.5849056603773585,742
shape,6_10,streaky,resnet50.a1_in1k,3,ResNet,0.5633423180592992,742
shape,6_10,streaky,resnet50.a1_in1k,4,ResNet,0.5714285714285714,742
shape,6_10,streaky,resnet50.a1_in1k,5,ResNet,0.545822102425876,742
shape,6_10,streaky,resnet50.a1_in1k,6,ResNet,0.5606469002695418,742
shape,6_10,streaky,resnet50.a1_in1k,7,ResNet,0.568733153638814,742
shape,6_10,streaky,resnet50.a1_in1k,8,ResNet,0.5390835579514824,742
shape,6_10,streaky,resnet50.a1_in1k,9,ResNet,0.5336927223719676,742
shape,6_10,streaky,resnet50.a1_in1k,10,ResNet,0.5673854447439353,742
shape,6_10,streaky,resnet50.a1_in1k,11,ResNet,0.5498652291105122,742
shape,6_10,streaky,resnet50.a1_in1k,12,ResNet,0.5606469002695418,742
shape,6_10,streaky,resnet50.a1h_in1k,1,ResNet,0.6307277628032345,742
shape,6_10,streaky,resnet50.a1h_in1k,2,ResNet,0.6388140161725068,742
shape,6_10,streaky,resnet50.a1h_in1k,3,ResNet,0.6415094339622641,742
shape,6_10,streaky,resnet50.a1h_in1k,4,ResNet,0.6347708894878706,742
shape,6_10,streaky,resnet50.a1h_in1k,5,ResNet,0.6172506738544474,742
shape,6_10,streaky,resnet50.a1h_in1k,6,ResNet,0.605121293800539,742
shape,6_10,streaky,resnet50.a1h_in1k,7,ResNet,0.6347708894878706,742
shape,6_10,streaky,resnet50.a1h_in1k,8,ResNet,0.628032345013477,742
shape,6_10,streaky,resnet50.a1h_in1k,9,ResNet,0.5795148247978437,742
shape,6_10,streaky,resnet50.a1h_in1k,10,ResNet,0.6428571428571429,742
shape,6_10,streaky,resnet50.a1h_in1k,11,ResNet,0.6293800539083558,742
shape,6_10,streaky,resnet50.a1h_in1k,12,ResNet,0.6401617250673854,742
shape,6_10,streaky,resnet50d.a1_in1k,1,ResNet,0.5485175202156334,742
shape,6_10,streaky,resnet50d.a1_in1k,2,ResNet,0.568733153638814,742
shape,6_10,streaky,resnet50d.a1_in1k,3,ResNet,0.5269541778975741,742
shape,6_10,streaky,resnet50d.a1_in1k,4,ResNet,0.5215633423180593,742
shape,6_10,streaky,resnet50d.a1_in1k,5,ResNet,0.5512129380053908,742
shape,6_10,streaky,resnet50d.a1_in1k,6,ResNet,0.5363881401617251,742
shape,6_10,streaky,resnet50d.a1_in1k,7,ResNet,0.5512129380053908,742
shape,6_10,streaky,resnet50d.a1_in1k,8,ResNet,0.5566037735849056,742
shape,6_10,streaky,resnet50d.a1_in1k,9,ResNet,0.5336927223719676,742
shape,6_10,streaky,resnet50d.a1_in1k,10,ResNet,0.5350404312668463,742
shape,6_10,streaky,resnet50d.a1_in1k,11,ResNet,0.5795148247978437,742
shape,6_10,streaky,resnet50d.a1_in1k,12,ResNet,0.5498652291105122,742
shape,6_10,streaky,vgg11_bn.tv_in1k,1,VGG,0.5080862533692723,742
shape,6_10,streaky,vgg11_bn.tv_in1k,2,VGG,0.5026954177897575,742
shape,6_10,streaky,vgg11_bn.tv_in1k,3,VGG,0.5498652291105122,742
shape,6_10,streaky,vgg11_bn.tv_in1k,4,VGG,0.5188679245283019,742
shape,6_10,streaky,vgg11_bn.tv_in1k,5,VGG,0.6078167115902965,742
shape,6_10,streaky,vgg11_bn.tv_in1k,6,VGG,0.5336927223719676,742
shape,6_10,streaky,vgg11_bn.tv_in1k,7,VGG,0.49865229110512127,742
shape,6_10,streaky,vgg11_bn.tv_in1k,8,VGG,0.4743935309973046,742
shape,6_10,streaky,vgg11_bn.tv_in1k,9,VGG,0.5094339622641509,742
shape,6_10,streaky,vgg11_bn.tv_in1k,10,VGG,0.5,742
shape,6_10,streaky,vgg11_bn.tv_in1k,11,VGG,0.5512129380053908,742
shape,6_10,streaky,vgg11_bn.tv_in1k,12,VGG,0.5094339622641509,742
shape,6_10,streaky,vgg13_bn.tv_in1k,1,VGG,0.5175202156334232,742
shape,6_10,streaky,vgg13_bn.tv_in1k,2,VGG,0.5377358490566038,742
shape,6_10,streaky,vgg13_bn.tv_in1k,3,VGG,0.5606469002695418,742
shape,6_10,streaky,vgg13_bn.tv_in1k,4,VGG,0.5188679245283019,742
shape,6_10,streaky,vgg13_bn.tv_in1k,5,VGG,0.601078167115903,742
shape,6_10,streaky,vgg13_bn.tv_in1k,6,VGG,0.5539083557951483,742
shape,6_10,streaky,vgg13_bn.tv_in1k,7,VGG,0.5148247978436657,742
shape,6_10,streaky,vgg13_bn.tv_in1k,8,VGG,0.46495956873315364,742
shape,6_10,streaky,vgg13_bn.tv_in1k,9,VGG,0.49326145552560646,742
shape,6_10,streaky,vgg13_bn.tv_in1k,10,VGG,0.5309973045822103,742
shape,6_10,streaky,vgg13_bn.tv_in1k,11,VGG,0.5566037735849056,742
shape,6_10,streaky,vgg13_bn.tv_in1k,12,VGG,0.5377358490566038,742
shape,6_10,streaky,vgg16_bn.tv_in1k,1,VGG,0.5269541778975741,742
shape,6_10,streaky,vgg16_bn.tv_in1k,2,VGG,0.5633423180592992,742
shape,6_10,streaky,vgg16_bn.tv_in1k,3,VGG,0.5606469002695418,742
shape,6_10,streaky,vgg16_bn.tv_in1k,4,VGG,0.5390835579514824,742
shape,6_10,streaky,vgg16_bn.tv_in1k,5,VGG,0.5997304582210242,742
shape,6_10,streaky,vgg16_bn.tv_in1k,6,VGG,0.5956873315363881,742
shape,6_10,streaky,vgg16_bn.tv_in1k,7,VGG,0.49326145552560646,742
shape,6_10,streaky,vgg16_bn.tv_in1k,8,VGG,0.5067385444743935,742
shape,6_10,streaky,vgg16_bn.tv_in1k,9,VGG,0.5269541778975741,742
shape,6_10,streaky,vgg16_bn.tv_in1k,10,VGG,0.555256064690027,742
shape,6_10,streaky,vgg16_bn.tv_in1k,11,VGG,0.578167115902965,742
shape,6_10,streaky,vgg16_bn.tv_in1k,12,VGG,0.5148247978436657,742
shape,6_10,streaky,vgg19_bn.tv_in1k,1,VGG,0.5754716981132075,742
shape,6_10,streaky,vgg19_bn.tv_in1k,2,VGG,0.5822102425876011,742
shape,6_10,streaky,vgg19_bn.tv_in1k,3,VGG,0.6266846361185984,742
shape,6_10,streaky,vgg19_bn.tv_in1k,4,VGG,0.5673854447439353,742
shape,6_10,streaky,vgg19_bn.tv_in1k,5,VGG,0.6522911051212938,742
shape,6_10,streaky,vgg19_bn.tv_in1k,6,VGG,0.6415094339622641,742
shape,6_10,streaky,vgg19_bn.tv_in1k,7,VGG,0.555256064690027,742
shape,6_10,streaky,vgg19_bn.tv_in1k,8,VGG,0.5417789757412399,742
shape,6_10,streaky,vgg19_bn.tv_in1k,9,VGG,0.6172506738544474,742
shape,6_10,streaky,vgg19_bn.tv_in1k,10,VGG,0.5660377358490566,742
shape,6_10,streaky,vgg19_bn.tv_in1k,11,VGG,0.6361185983827493,742
shape,6_10,streaky,vgg19_bn.tv_in1k,12,VGG,0.5592991913746631,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1,Vision Transformer (ViT),0.8288409703504043,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,2,Vision Transformer (ViT),0.6725067385444744,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,3,Vision Transformer (ViT),0.7978436657681941,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,4,Vision Transformer (ViT),0.7196765498652291,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,5,Vision Transformer (ViT),0.7654986522911051,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,6,Vision Transformer (ViT),0.8463611859838275,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,7,Vision Transformer (ViT),0.8207547169811321,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,8,Vision Transformer (ViT),0.816711590296496,742
