percept_filename,guess,target,implant_type,model_type,subject,result,task
11861.tif,triangle,triangle,9_10,streaky,EBa,True,shape
40685.tif,circle,circle,9_10,streaky,EBa,True,shape
18437.tif,triangle,triangle,9_10,streaky,EBa,True,shape
39977.tif,triangle,circle,9_10,streaky,EBa,False,shape
28361.tif,circle,square,9_10,streaky,EBa,False,shape
19817.tif,triangle,triangle,9_10,streaky,EBa,True,shape
33449.tif,square,square,9_10,streaky,EBa,True,shape
10613.tif,circle,triangle,9_10,streaky,EBa,False,shape
11393.tif,triangle,triangle,9_10,streaky,EBa,True,shape
39065.tif,triangle,circle,9_10,streaky,EBa,False,shape
38909.tif,circle,circle,9_10,streaky,EBa,True,shape
29849.tif,circle,square,9_10,streaky,EBa,False,shape
11177.tif,triangle,triangle,9_10,streaky,EBa,True,shape
1673.tif,circle,circle,9_10,streaky,EBa,True,shape
39113.tif,square,circle,9_10,streaky,EBa,False,shape
1409.tif,circle,circle,9_10,streaky,EBa,True,shape
3161.tif,circle,circle,9_10,streaky,EBa,True,shape
26765.tif,circle,square,9_10,streaky,EBa,False,shape
34109.tif,square,square,9_10,streaky,EBa,True,shape
34913.tif,circle,square,9_10,streaky,EBa,False,shape
17693.tif,square,triangle,9_10,streaky,EBa,False,shape
27377.tif,circle,square,9_10,streaky,EBa,False,shape
39329.tif,square,circle,9_10,streaky,EBa,False,shape
33425.tif,square,square,9_10,streaky,EBa,True,shape
11969.tif,triangle,triangle,9_10,streaky,EBa,True,shape
33713.tif,square,square,9_10,streaky,EBa,True,shape
2645.tif,circle,circle,9_10,streaky,EBa,True,shape
35633.tif,circle,square,9_10,streaky,EBa,False,shape
38693.tif,circle,circle,9_10,streaky,EBa,True,shape
18305.tif,triangle,triangle,9_10,streaky,EBa,True,shape
40049.tif,circle,circle,9_10,streaky,EBa,True,shape
34265.tif,square,square,9_10,streaky,EBa,True,shape
18713.tif,triangle,triangle,9_10,streaky,EBa,True,shape
11525.tif,triangle,triangle,9_10,streaky,EBa,True,shape
18641.tif,triangle,triangle,9_10,streaky,EBa,True,shape
977.tif,circle,circle,9_10,streaky,EBa,True,shape
40373.tif,triangle,circle,9_10,streaky,EBa,False,shape
10529.tif,triangle,triangle,9_10,streaky,EBa,True,shape
16757.tif,triangle,triangle,9_10,streaky,EBa,True,shape
581.tif,circle,circle,9_10,streaky,EBa,True,shape
19901.tif,triangle,triangle,9_10,streaky,EBa,True,shape
35309.tif,circle,square,9_10,streaky,EBa,False,shape
40133.tif,circle,circle,9_10,streaky,EBa,True,shape
40025.tif,circle,circle,9_10,streaky,EBa,True,shape
12905.tif,circle,triangle,9_10,streaky,EBa,False,shape
34433.tif,square,square,9_10,streaky,EBa,True,shape
41357.tif,circle,circle,9_10,streaky,EBa,True,shape
19373.tif,triangle,triangle,9_10,streaky,EBa,True,shape
917.tif,circle,circle,9_10,streaky,EBa,True,shape
40445.tif,circle,circle,9_10,streaky,EBa,True,shape
40265.tif,square,circle,9_10,streaky,EBa,False,shape
35261.tif,square,square,9_10,streaky,EBa,True,shape
35681.tif,circle,square,9_10,streaky,EBa,False,shape
19289.tif,triangle,triangle,9_10,streaky,EBa,True,shape
39305.tif,square,circle,9_10,streaky,EBa,False,shape
17777.tif,triangle,triangle,9_10,streaky,EBa,True,shape
11573.tif,triangle,triangle,9_10,streaky,EBa,True,shape
1745.tif,circle,circle,9_10,streaky,EBa,True,shape
11441.tif,triangle,triangle,9_10,streaky,EBa,True,shape
12773.tif,triangle,triangle,9_10,streaky,EBa,True,shape
36665.tif,square,square,9_10,streaky,EBa,True,shape
27773.tif,circle,square,9_10,streaky,EBa,False,shape
3341.tif,circle,circle,9_10,streaky,EBa,True,shape
28145.tif,square,square,9_10,streaky,EBa,True,shape
27713.tif,square,square,9_10,streaky,EBa,True,shape
1589.tif,circle,circle,9_10,streaky,EBa,True,shape
28733.tif,triangle,square,9_10,streaky,EBa,False,shape
10997.tif,square,triangle,9_10,streaky,EBa,False,shape
3317.tif,circle,circle,9_10,streaky,EBa,True,shape
209.tif,circle,circle,9_10,streaky,EBa,True,shape
28181.tif,circle,square,9_10,streaky,EBa,False,shape
1961.tif,circle,circle,9_10,streaky,EBa,True,shape
18065.tif,triangle,triangle,9_10,streaky,EBa,True,shape
29201.tif,circle,square,9_10,streaky,EBa,False,shape
11657.tif,triangle,triangle,9_10,streaky,EBa,True,shape
19049.tif,square,triangle,9_10,streaky,EBa,False,shape
2513.tif,circle,circle,9_10,streaky,EBa,True,shape
28601.tif,square,square,9_10,streaky,EBa,True,shape
36593.tif,square,square,9_10,streaky,EBa,True,shape
11897.tif,circle,triangle,9_10,streaky,EBa,False,shape
10565.tif,circle,triangle,9_10,streaky,EBa,False,shape
12437.tif,circle,triangle,9_10,streaky,EBa,False,shape
10373.tif,circle,triangle,9_10,streaky,EBa,False,shape
12641.tif,triangle,triangle,9_10,streaky,EBa,True,shape
36329.tif,square,square,9_10,streaky,EBa,True,shape
17381.tif,triangle,triangle,9_10,streaky,EBa,True,shape
449.tif,circle,circle,9_10,streaky,EBa,True,shape
38513.tif,circle,circle,9_10,streaky,EBa,True,shape
17513.tif,triangle,triangle,9_10,streaky,EBa,True,shape
10433.tif,triangle,triangle,9_10,streaky,EBa,True,shape
1985.tif,circle,circle,9_10,streaky,EBa,True,shape
34133.tif,circle,square,9_10,streaky,EBa,False,shape
13301.tif,triangle,triangle,9_10,streaky,EBa,True,shape
39809.tif,circle,circle,9_10,streaky,EBa,True,shape
2177.tif,circle,circle,9_10,streaky,EBa,True,shape
35075.tif,circle,square,9_10,pointy,EBa,False,shape
35999.tif,square,square,9_10,pointy,EBa,True,shape
10943.tif,circle,triangle,9_10,pointy,EBa,False,shape
17879.tif,triangle,triangle,9_10,pointy,EBa,True,shape
35927.tif,circle,square,9_10,pointy,EBa,False,shape
1595.tif,circle,circle,9_10,pointy,EBa,True,shape
27143.tif,circle,square,9_10,pointy,EBa,False,shape
2675.tif,circle,circle,9_10,pointy,EBa,True,shape
35975.tif,square,square,9_10,pointy,EBa,True,shape
35687.tif,circle,square,9_10,pointy,EBa,False,shape
29051.tif,circle,square,9_10,pointy,EBa,False,shape
1835.tif,circle,circle,9_10,pointy,EBa,True,shape
27719.tif,square,square,9_10,pointy,EBa,True,shape
12539.tif,triangle,triangle,9_10,pointy,EBa,True,shape
35735.tif,circle,square,9_10,pointy,EBa,False,shape
12047.tif,triangle,triangle,9_10,pointy,EBa,True,shape
347.tif,circle,circle,9_10,pointy,EBa,True,shape
2447.tif,square,circle,9_10,pointy,EBa,False,shape
35135.tif,square,square,9_10,pointy,EBa,True,shape
33875.tif,square,square,9_10,pointy,EBa,True,shape
40427.tif,square,circle,9_10,pointy,EBa,False,shape
1679.tif,circle,circle,9_10,pointy,EBa,True,shape
39647.tif,circle,circle,9_10,pointy,EBa,True,shape
39407.tif,square,circle,9_10,pointy,EBa,False,shape
587.tif,circle,circle,9_10,pointy,EBa,True,shape
11075.tif,square,triangle,9_10,pointy,EBa,False,shape
40079.tif,square,circle,9_10,pointy,EBa,False,shape
923.tif,circle,circle,9_10,pointy,EBa,True,shape
1919.tif,circle,circle,9_10,pointy,EBa,True,shape
29339.tif,circle,square,9_10,pointy,EBa,False,shape
39311.tif,square,circle,9_10,pointy,EBa,False,shape
28319.tif,square,square,9_10,pointy,EBa,True,shape
1487.tif,circle,circle,9_10,pointy,EBa,True,shape
18599.tif,triangle,triangle,9_10,pointy,EBa,True,shape
18383.tif,square,triangle,9_10,pointy,EBa,False,shape
33611.tif,square,square,9_10,pointy,EBa,True,shape
10247.tif,square,triangle,9_10,pointy,EBa,False,shape
18407.tif,triangle,triangle,9_10,pointy,EBa,True,shape
28391.tif,square,square,9_10,pointy,EBa,True,shape
39791.tif,triangle,circle,9_10,pointy,EBa,False,shape
16979.tif,triangle,triangle,9_10,pointy,EBa,True,shape
16943.tif,triangle,triangle,9_10,pointy,EBa,True,shape
1655.tif,circle,circle,9_10,pointy,EBa,True,shape
27539.tif,square,square,9_10,pointy,EBa,True,shape
35639.tif,square,square,9_10,pointy,EBa,True,shape
29987.tif,circle,square,9_10,pointy,EBa,False,shape
11639.tif,square,triangle,9_10,pointy,EBa,False,shape
13175.tif,circle,triangle,9_10,pointy,EBa,False,shape
29939.tif,circle,square,9_10,pointy,EBa,False,shape
29615.tif,circle,square,9_10,pointy,EBa,False,shape
39743.tif,square,circle,9_10,pointy,EBa,False,shape
27743.tif,square,square,9_10,pointy,EBa,True,shape
1139.tif,circle,circle,9_10,pointy,EBa,True,shape
11927.tif,triangle,triangle,9_10,pointy,EBa,True,shape
39875.tif,square,circle,9_10,pointy,EBa,False,shape
28415.tif,square,square,9_10,pointy,EBa,True,shape
17207.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11399.tif,triangle,triangle,9_10,pointy,EBa,True,shape
34223.tif,square,square,9_10,pointy,EBa,True,shape
38723.tif,square,circle,9_10,pointy,EBa,False,shape
39359.tif,square,circle,9_10,pointy,EBa,False,shape
18443.tif,triangle,triangle,9_10,pointy,EBa,True,shape
12407.tif,square,triangle,9_10,pointy,EBa,False,shape
34619.tif,circle,square,9_10,pointy,EBa,False,shape
40031.tif,circle,circle,9_10,pointy,EBa,True,shape
36443.tif,square,square,9_10,pointy,EBa,True,shape
27011.tif,square,square,9_10,pointy,EBa,True,shape
17591.tif,triangle,triangle,9_10,pointy,EBa,True,shape
17651.tif,triangle,triangle,9_10,pointy,EBa,True,shape
35795.tif,square,square,9_10,pointy,EBa,True,shape
27407.tif,square,square,9_10,pointy,EBa,True,shape
11471.tif,triangle,triangle,9_10,pointy,EBa,True,shape
28811.tif,circle,square,9_10,pointy,EBa,False,shape
28283.tif,square,square,9_10,pointy,EBa,True,shape
33455.tif,square,square,9_10,pointy,EBa,True,shape
18119.tif,triangle,triangle,9_10,pointy,EBa,True,shape
28259.tif,square,square,9_10,pointy,EBa,True,shape
39983.tif,square,circle,9_10,pointy,EBa,False,shape
12647.tif,square,triangle,9_10,pointy,EBa,False,shape
27215.tif,triangle,square,9_10,pointy,EBa,False,shape
11711.tif,square,triangle,9_10,pointy,EBa,False,shape
11135.tif,triangle,triangle,9_10,pointy,EBa,True,shape
12179.tif,triangle,triangle,9_10,pointy,EBa,True,shape
743.tif,circle,circle,9_10,pointy,EBa,True,shape
3275.tif,square,circle,9_10,pointy,EBa,False,shape
11423.tif,square,triangle,9_10,pointy,EBa,False,shape
38855.tif,circle,circle,9_10,pointy,EBa,True,shape
40667.tif,square,circle,9_10,pointy,EBa,False,shape
19427.tif,triangle,triangle,9_10,pointy,EBa,True,shape
41471.tif,triangle,circle,9_10,pointy,EBa,False,shape
1031.tif,circle,circle,9_10,pointy,EBa,True,shape
33935.tif,square,square,9_10,pointy,EBa,True,shape
1751.tif,circle,circle,9_10,pointy,EBa,True,shape
17699.tif,square,triangle,9_10,pointy,EBa,False,shape
40871.tif,triangle,circle,9_10,pointy,EBa,False,shape
1439.tif,circle,circle,9_10,pointy,EBa,True,shape
28343.tif,square,square,9_10,pointy,EBa,True,shape
13199.tif,circle,triangle,9_10,pointy,EBa,False,shape
18359.tif,square,triangle,9_10,pointy,EBa,False,shape
12515.tif,triangle,triangle,9_10,pointy,EBa,True,shape
40379.tif,circle,circle,9_10,pointy,EBa,True,shape
1547.tif,circle,circle,9_10,pointy,EBa,True,shape
33383.tif,square,square,9_10,pointy,EBa,True,shape
34871.tif,square,square,9_10,pointy,EBa,True,shape
29963.tif,circle,square,9_10,pointy,EBa,False,shape
36647.tif,square,square,9_10,pointy,EBa,True,shape
1727.tif,circle,circle,9_10,pointy,EBa,True,shape
34355.tif,circle,square,9_10,pointy,EBa,False,shape
28739.tif,circle,square,9_10,pointy,EBa,False,shape
19799.tif,triangle,triangle,9_10,pointy,EBa,True,shape
18647.tif,triangle,triangle,9_10,pointy,EBa,True,shape
29567.tif,circle,square,9_10,pointy,EBa,False,shape
11579.tif,triangle,triangle,9_10,pointy,EBa,True,shape
40451.tif,circle,circle,9_10,pointy,EBa,True,shape
29075.tif,square,square,9_10,pointy,EBa,True,shape
38699.tif,circle,circle,9_10,pointy,EBa,True,shape
1943.tif,circle,circle,9_10,pointy,EBa,True,shape
40295.tif,circle,circle,9_10,pointy,EBa,True,shape
35027.tif,circle,square,9_10,pointy,EBa,False,shape
1703.tif,circle,circle,9_10,pointy,EBa,True,shape
41651.tif,circle,circle,9_10,pointy,EBa,True,shape
18743.tif,triangle,triangle,9_10,pointy,EBa,True,shape
3119.tif,square,circle,9_10,pointy,EBa,False,shape
11903.tif,triangle,triangle,9_10,pointy,EBa,True,shape
38435.tif,circle,circle,9_10,pointy,EBa,True,shape
34763.tif,square,square,9_10,pointy,EBa,True,shape
19343.tif,triangle,triangle,9_10,pointy,EBa,True,shape
38519.tif,circle,circle,9_10,pointy,EBa,True,shape
1415.tif,circle,circle,9_10,pointy,EBa,True,shape
39047.tif,circle,circle,9_10,pointy,EBa,True,shape
2315.tif,circle,circle,9_10,pointy,EBa,True,shape
11051.tif,square,triangle,9_10,pointy,EBa,False,shape
29675.tif,square,square,9_10,pointy,EBa,True,shape
10535.tif,triangle,triangle,9_10,pointy,EBa,True,shape
19007.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11795.tif,triangle,triangle,9_10,pointy,EBa,True,shape
18311.tif,triangle,triangle,9_10,pointy,EBa,True,shape
28679.tif,square,square,9_10,pointy,EBa,True,shape
34979.tif,circle,square,9_10,pointy,EBa,False,shape
29207.tif,circle,square,9_10,pointy,EBa,False,shape
10871.tif,triangle,triangle,9_10,pointy,EBa,True,shape
40247.tif,square,circle,9_10,pointy,EBa,False,shape
26903.tif,circle,square,9_10,pointy,EBa,False,shape
33983.tif,square,square,9_10,pointy,EBa,True,shape
39767.tif,square,circle,9_10,pointy,EBa,False,shape
35471.tif,square,square,9_10,pointy,EBa,True,shape
33587.tif,square,square,9_10,pointy,EBa,True,shape
17747.tif,triangle,triangle,9_10,pointy,EBa,True,shape
35051.tif,circle,square,9_10,pointy,EBa,False,shape
36407.tif,square,square,9_10,pointy,EBa,True,shape
12359.tif,circle,triangle,9_10,pointy,EBa,False,shape
3083.tif,circle,circle,9_10,pointy,EBa,True,shape
17003.tif,triangle,triangle,9_10,pointy,EBa,True,shape
17411.tif,triangle,triangle,9_10,pointy,EBa,True,shape
39335.tif,square,circle,9_10,pointy,EBa,False,shape
2519.tif,square,circle,9_10,pointy,EBa,False,shape
12575.tif,triangle,triangle,9_10,pointy,EBa,True,shape
28151.tif,square,square,9_10,pointy,EBa,True,shape
40007.tif,square,circle,9_10,pointy,EBa,False,shape
29783.tif,circle,square,9_10,pointy,EBa,False,shape
107.tif,circle,circle,9_10,pointy,EBa,True,shape
27299.tif,circle,square,9_10,pointy,EBa,False,shape
659.tif,circle,circle,9_10,pointy,EBa,True,shape
35243.tif,square,square,9_10,pointy,EBa,True,shape
3323.tif,circle,circle,9_10,pointy,EBa,True,shape
11735.tif,triangle,triangle,9_10,pointy,EBa,True,shape
28895.tif,triangle,square,9_10,pointy,EBa,False,shape
611.tif,circle,circle,9_10,pointy,EBa,True,shape
35003.tif,circle,square,9_10,pointy,EBa,False,shape
29411.tif,circle,square,9_10,pointy,EBa,False,shape
18467.tif,triangle,triangle,9_10,pointy,EBa,True,shape
2795.tif,circle,circle,9_10,pointy,EBa,True,shape
36515.tif,square,square,9_10,pointy,EBa,True,shape
41051.tif,circle,circle,9_10,pointy,EBa,True,shape
12227.tif,triangle,triangle,9_10,pointy,EBa,True,shape
19271.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11375.tif,triangle,triangle,9_10,pointy,EBa,True,shape
13043.tif,triangle,triangle,9_10,pointy,EBa,True,shape
17567.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11003.tif,square,triangle,9_10,pointy,EBa,False,shape
19079.tif,triangle,triangle,9_10,pointy,EBa,True,shape
12491.tif,triangle,triangle,9_10,pointy,EBa,True,shape
18491.tif,triangle,triangle,9_10,pointy,EBa,True,shape
33647.tif,square,square,9_10,pointy,EBa,True,shape
18335.tif,triangle,triangle,9_10,pointy,EBa,True,shape
1163.tif,circle,circle,9_10,pointy,EBa,True,shape
27323.tif,triangle,square,9_10,pointy,EBa,False,shape
2471.tif,circle,circle,9_10,pointy,EBa,True,shape
1271.tif,circle,circle,9_10,pointy,EBa,True,shape
35819.tif,square,square,9_10,pointy,EBa,True,shape
19451.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11111.tif,circle,triangle,9_10,pointy,EBa,False,shape
18983.tif,triangle,triangle,9_10,pointy,EBa,True,shape
155.tif,circle,circle,9_10,pointy,EBa,True,shape
28187.tif,square,square,9_10,pointy,EBa,True,shape
27779.tif,square,square,9_10,pointy,EBa,True,shape
39947.tif,square,circle,9_10,pointy,EBa,False,shape
18539.tif,triangle,triangle,9_10,pointy,EBa,True,shape
27671.tif,triangle,square,9_10,pointy,EBa,False,shape
17963.tif,circle,triangle,9_10,pointy,EBa,False,shape
11999.tif,triangle,triangle,9_10,pointy,EBa,True,shape
10847.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11975.tif,triangle,triangle,9_10,pointy,EBa,True,shape
29879.tif,circle,square,9_10,pointy,EBa,False,shape
41207.tif,circle,circle,9_10,pointy,EBa,True,shape
35339.tif,square,square,9_10,pointy,EBa,True,shape
11507.tif,triangle,triangle,9_10,pointy,EBa,True,shape
10715.tif,triangle,triangle,9_10,pointy,EBa,True,shape
29111.tif,square,square,9_10,pointy,EBa,True,shape
40907.tif,square,circle,9_10,pointy,EBa,False,shape
3167.tif,circle,circle,9_10,pointy,EBa,True,shape
16895.tif,triangle,triangle,9_10,pointy,EBa,True,shape
36623.tif,square,square,9_10,pointy,EBa,True,shape
40055.tif,triangle,circle,9_10,pointy,EBa,False,shape
11207.tif,triangle,triangle,9_10,pointy,EBa,True,shape
3011.tif,circle,circle,9_10,pointy,EBa,True,shape
11951.tif,triangle,triangle,9_10,pointy,EBa,True,shape
17315.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11687.tif,triangle,triangle,9_10,pointy,EBa,True,shape
17183.tif,triangle,triangle,9_10,pointy,EBa,True,shape
26795.tif,circle,square,9_10,pointy,EBa,False,shape
34379.tif,circle,square,9_10,pointy,EBa,False,shape
11159.tif,triangle,triangle,9_10,pointy,EBa,True,shape
11663.tif,triangle,triangle,9_10,pointy,EBa,True,shape
2147.tif,square,circle,9_10,pointy,EBa,False,shape
40691.tif,square,circle,9_10,pointy,EBa,False,shape
13235.tif,triangle,triangle,9_10,pointy,EBa,True,shape
40715.tif,triangle,circle,9_10,pointy,EBa,False,shape
551.tif,square,circle,9_10,pointy,EBa,False,shape
40319.tif,triangle,circle,9_10,pointy,EBa,False,shape
28715.tif,square,square,9_10,pointy,EBa,True,shape
815.tif,square,circle,9_10,pointy,EBa,False,shape
1991.tif,circle,circle,9_10,pointy,EBa,True,shape
13151.tif,triangle,triangle,9_10,pointy,EBa,True,shape
13259.tif,square,triangle,9_10,pointy,EBa,False,shape
28367.tif,triangle,square,9_10,pointy,EBa,False,shape
34787.tif,square,square,9_10,pointy,EBa,True,shape
10439.tif,triangle,triangle,9_10,pointy,EBa,True,shape
10355.tif,triangle,triangle,9_10,pointy,EBa,True,shape
635.tif,square,circle,9_10,pointy,EBa,False,shape
27054.tif,circle,square,6_15,streaky,EBa,False,shape
11634.tif,triangle,triangle,6_15,streaky,EBa,True,shape
36402.tif,square,square,6_15,streaky,EBa,True,shape
33954.tif,square,square,6_15,streaky,EBa,True,shape
18042.tif,triangle,triangle,6_15,streaky,EBa,True,shape
1650.tif,circle,circle,6_15,streaky,EBa,True,shape
11790.tif,circle,triangle,6_15,streaky,EBa,False,shape
738.tif,circle,circle,6_15,streaky,EBa,True,shape
10326.tif,triangle,triangle,6_15,streaky,EBa,True,shape
39306.tif,circle,circle,6_15,streaky,EBa,True,shape
11898.tif,triangle,triangle,6_15,streaky,EBa,True,shape
38562.tif,square,circle,6_15,streaky,EBa,False,shape
13278.tif,circle,triangle,6_15,streaky,EBa,False,shape
19026.tif,triangle,triangle,6_15,streaky,EBa,True,shape
1482.tif,circle,circle,6_15,streaky,EBa,True,shape
35418.tif,square,square,6_15,streaky,EBa,True,shape
39642.tif,square,circle,6_15,streaky,EBa,False,shape
2814.tif,circle,circle,6_15,streaky,EBa,True,shape
28842.tif,triangle,square,6_15,streaky,EBa,False,shape
38874.tif,circle,circle,6_15,streaky,EBa,True,shape
38826.tif,square,circle,6_15,streaky,EBa,False,shape
19074.tif,triangle,triangle,6_15,streaky,EBa,True,shape
29826.tif,square,square,6_15,streaky,EBa,True,shape
38430.tif,triangle,circle,6_15,streaky,EBa,False,shape
26790.tif,circle,square,6_15,streaky,EBa,False,shape
28386.tif,square,square,6_15,streaky,EBa,True,shape
34998.tif,square,square,6_15,streaky,EBa,True,shape
78.tif,circle,circle,6_15,streaky,EBa,True,shape
34938.tif,square,square,6_15,streaky,EBa,True,shape
35046.tif,circle,square,6_15,streaky,EBa,False,shape
27186.tif,triangle,square,6_15,streaky,EBa,False,shape
18642.tif,square,triangle,6_15,streaky,EBa,False,shape
2334.tif,circle,circle,6_15,streaky,EBa,True,shape
34974.tif,circle,square,6_15,streaky,EBa,False,shape
38670.tif,triangle,circle,6_15,streaky,EBa,False,shape
33510.tif,square,square,6_15,streaky,EBa,True,shape
34302.tif,circle,square,6_15,streaky,EBa,False,shape
1518.tif,circle,circle,6_15,streaky,EBa,True,shape
11310.tif,circle,triangle,6_15,streaky,EBa,False,shape
11070.tif,triangle,triangle,6_15,streaky,EBa,True,shape
41178.tif,triangle,circle,6_15,streaky,EBa,False,shape
29238.tif,circle,square,6_15,streaky,EBa,False,shape
34194.tif,square,square,6_15,streaky,EBa,True,shape
1614.tif,circle,circle,6_15,streaky,EBa,True,shape
2358.tif,circle,circle,6_15,streaky,EBa,True,shape
1722.tif,circle,circle,6_15,streaky,EBa,True,shape
17202.tif,triangle,triangle,6_15,streaky,EBa,True,shape
19422.tif,triangle,triangle,6_15,streaky,EBa,True,shape
35202.tif,square,square,6_15,streaky,EBa,True,shape
28578.tif,square,square,6_15,streaky,EBa,True,shape
35550.tif,circle,square,6_15,streaky,EBa,False,shape
2118.tif,circle,circle,6_15,streaky,EBa,True,shape
39378.tif,triangle,circle,6_15,streaky,EBa,False,shape
33906.tif,square,square,6_15,streaky,EBa,True,shape
1182.tif,circle,circle,6_15,streaky,EBa,True,shape
11730.tif,triangle,triangle,6_15,streaky,EBa,True,shape
12042.tif,circle,triangle,6_15,streaky,EBa,False,shape
28470.tif,circle,square,6_15,streaky,EBa,False,shape
11658.tif,triangle,triangle,6_15,streaky,EBa,True,shape
1986.tif,square,circle,6_15,streaky,EBa,False,shape
18378.tif,triangle,triangle,6_15,streaky,EBa,True,shape
18870.tif,triangle,triangle,6_15,streaky,EBa,True,shape
28002.tif,square,square,6_15,streaky,EBa,True,shape
39738.tif,square,circle,6_15,streaky,EBa,False,shape
12666.tif,triangle,triangle,6_15,streaky,EBa,True,shape
11946.tif,triangle,triangle,6_15,streaky,EBa,True,shape
498.tif,square,circle,6_15,streaky,EBa,False,shape
18354.tif,triangle,triangle,6_15,streaky,EBa,True,shape
1698.tif,triangle,circle,6_15,streaky,EBa,False,shape
12858.tif,circle,triangle,6_15,streaky,EBa,False,shape
35598.tif,square,square,6_15,streaky,EBa,True,shape
2310.tif,circle,circle,6_15,streaky,EBa,True,shape
40974.tif,circle,circle,6_15,streaky,EBa,True,shape
34638.tif,square,square,6_15,streaky,EBa,True,shape
282.tif,square,circle,6_15,streaky,EBa,False,shape
28362.tif,square,square,6_15,streaky,EBa,True,shape
38586.tif,circle,circle,6_15,streaky,EBa,True,shape
34710.tif,square,square,6_15,streaky,EBa,True,shape
33582.tif,square,square,6_15,streaky,EBa,True,shape
28734.tif,square,square,6_15,streaky,EBa,True,shape
18618.tif,triangle,triangle,6_15,streaky,EBa,True,shape
28098.tif,square,square,6_15,streaky,EBa,True,shape
12642.tif,triangle,triangle,6_15,streaky,EBa,True,shape
28782.tif,square,square,6_15,streaky,EBa,True,shape
28050.tif,square,square,6_15,streaky,EBa,True,shape
17742.tif,triangle,triangle,6_15,streaky,EBa,True,shape
29646.tif,circle,square,6_15,streaky,EBa,False,shape
33822.tif,square,square,6_15,streaky,EBa,True,shape
27606.tif,circle,square,6_15,streaky,EBa,False,shape
1314.tif,circle,circle,6_15,streaky,EBa,True,shape
1938.tif,circle,circle,6_15,streaky,EBa,True,shape
29154.tif,square,square,6_15,streaky,EBa,True,shape
19050.tif,triangle,triangle,6_15,streaky,EBa,True,shape
40242.tif,circle,circle,6_15,streaky,EBa,True,shape
18402.tif,triangle,triangle,6_15,streaky,EBa,True,shape
1566.tif,circle,circle,6_15,streaky,EBa,True,shape
34398.tif,circle,square,6_15,streaky,EBa,False,shape
19182.tif,triangle,triangle,6_15,streaky,EBa,True,shape
12138.tif,circle,triangle,6_15,streaky,EBa,False,shape
38958.tif,circle,circle,6_15,streaky,EBa,True,shape
17850.tif,triangle,triangle,6_15,streaky,EBa,True,shape
11682.tif,triangle,triangle,6_15,streaky,EBa,True,shape
35994.tif,square,square,6_15,streaky,EBa,True,shape
17070.tif,triangle,triangle,6_15,streaky,EBa,True,shape
18066.tif,triangle,triangle,6_15,streaky,EBa,True,shape
40050.tif,circle,circle,6_15,streaky,EBa,True,shape
39810.tif,square,circle,6_15,streaky,EBa,False,shape
10242.tif,circle,triangle,6_15,streaky,EBa,False,shape
19002.tif,triangle,triangle,6_15,streaky,EBa,True,shape
29718.tif,circle,square,6_15,streaky,EBa,False,shape
10434.tif,circle,triangle,6_15,streaky,EBa,False,shape
29202.tif,square,square,6_15,streaky,EBa,True,shape
10914.tif,circle,triangle,6_15,streaky,EBa,False,shape
11706.tif,square,triangle,6_15,streaky,EBa,False,shape
18846.tif,triangle,triangle,6_15,streaky,EBa,True,shape
38802.tif,circle,circle,6_15,streaky,EBa,True,shape
29778.tif,triangle,square,6_15,streaky,EBa,False,shape
28122.tif,square,square,6_15,streaky,EBa,True,shape
36090.tif,square,square,6_15,streaky,EBa,True,shape
522.tif,circle,circle,6_15,streaky,EBa,True,shape
2598.tif,circle,circle,6_15,streaky,EBa,True,shape
40266.tif,square,circle,6_15,streaky,EBa,False,shape
40026.tif,circle,circle,6_15,streaky,EBa,True,shape
35178.tif,square,square,6_15,streaky,EBa,True,shape
27666.tif,square,square,6_15,streaky,EBa,True,shape
39570.tif,circle,circle,6_15,streaky,EBa,True,shape
18978.tif,triangle,triangle,6_15,streaky,EBa,True,shape
18306.tif,triangle,triangle,6_15,streaky,EBa,True,shape
29178.tif,square,square,6_15,streaky,EBa,True,shape
11046.tif,triangle,triangle,6_15,streaky,EBa,True,shape
870.tif,circle,circle,6_15,streaky,EBa,True,shape
40794.tif,circle,circle,6_15,streaky,EBa,True,shape
11922.tif,triangle,triangle,6_15,streaky,EBa,True,shape
28674.tif,circle,square,6_15,streaky,EBa,False,shape
27870.tif,circle,square,6_15,streaky,EBa,False,shape
35682.tif,circle,square,6_15,streaky,EBa,False,shape
11130.tif,square,triangle,6_15,streaky,EBa,False,shape
1830.tif,circle,circle,6_15,streaky,EBa,True,shape
19926.tif,triangle,triangle,6_15,streaky,EBa,True,shape
19710.tif,triangle,triangle,6_15,streaky,EBa,True,shape
39138.tif,circle,circle,6_15,streaky,EBa,True,shape
40506.tif,triangle,circle,6_15,streaky,EBa,False,shape
12306.tif,triangle,triangle,6_15,streaky,EBa,True,shape
34782.tif,square,square,6_15,streaky,EBa,True,shape
18138.tif,triangle,triangle,6_15,streaky,EBa,True,shape
13014.tif,circle,triangle,6_15,streaky,EBa,False,shape
36462.tif,square,square,6_15,streaky,EBa,True,shape
