task,implant_type,model_type,architecture,method,run,accuracy,chance,accuracy_above_chance
shape,6_10,streaky,ConvNeXt Large,head_model,2,0.7722371967654986,0.3333333333333333,0.6583557951482479
shape,6_10,streaky,ConvNeXt Large,head_model,3,0.7735849056603774,0.3333333333333333,0.6603773584905661
shape,6_10,streaky,ConvNeXt Large,head_model,4,0.7884097035040432,0.3333333333333333,0.6826145552560647
shape,6_10,streaky,ConvNeXt Large,head_model,5,0.807277628032345,0.3333333333333333,0.7109164420485176
shape,6_10,streaky,ConvNeXt Large,head_model,6,0.7978436657681941,0.3333333333333333,0.6967654986522911
shape,6_10,streaky,ConvNeXt Large,head_model,7,0.7964959568733153,0.3333333333333333,0.6947439353099729
shape,6_10,streaky,ConvNeXt Large,head_model,8,0.793800539083558,0.3333333333333333,0.6907008086253369
shape,6_10,streaky,ConvNeXt Large,head_model,9,0.7722371967654986,0.3333333333333333,0.6583557951482479
shape,6_10,streaky,ConvNeXt Large,head_model,10,0.7789757412398922,0.3333333333333333,0.6684636118598383
shape,6_10,streaky,ConvNeXt Small,full_model,1,0.944743935309973,0.3333333333333333,0.9171159029649594
shape,6_10,streaky,ConvNeXt Small,full_model,2,0.9986522911051213,0.3333333333333333,0.9979784366576818
shape,6_10,streaky,ConvNeXt Small,full_model,3,0.9595687331536388,0.3333333333333333,0.939353099730458
shape,6_10,streaky,ConvNeXt Small,full_model,4,0.9946091644204852,0.3333333333333333,0.9919137466307276
shape,6_10,streaky,ConvNeXt Small,full_model,5,0.9959568733153639,0.3333333333333333,0.9939353099730458
shape,6_10,streaky,ConvNeXt Small,full_model,6,0.9353099730458221,0.3333333333333333,0.9029649595687331
shape,6_10,streaky,ConvNeXt Small,full_model,7,0.9514824797843666,0.3333333333333333,0.9272237196765499
shape,6_10,streaky,ConvNeXt Small,full_model,8,0.8962264150943396,0.3333333333333333,0.8443396226415093
shape,6_10,streaky,ConvNeXt Small,full_model,9,0.9487870619946092,0.3333333333333333,0.9231805929919136
shape,6_10,streaky,ConvNeXt Small,full_model,10,0.9649595687331537,0.3333333333333333,0.9474393530997304
shape,6_10,streaky,ConvNeXt Small,head_model,1,0.6940700808625337,0.3333333333333333,0.5411051212938006
shape,6_10,streaky,ConvNeXt Small,head_model,2,0.6873315363881402,0.3333333333333333,0.5309973045822102
shape,6_10,streaky,ConvNeXt Small,head_model,3,0.6886792452830188,0.3333333333333333,0.5330188679245282
shape,6_10,streaky,ConvNeXt Small,head_model,4,0.6873315363881402,0.3333333333333333,0.5309973045822102
shape,6_10,streaky,ConvNeXt Small,head_model,5,0.7115902964959568,0.3333333333333333,0.5673854447439353
shape,6_10,streaky,ConvNeXt Small,head_model,6,0.6900269541778976,0.3333333333333333,0.5350404312668464
shape,6_10,streaky,ConvNeXt Small,head_model,7,0.7035040431266847,0.3333333333333333,0.555256064690027
shape,6_10,streaky,ConvNeXt Small,head_model,8,0.7102425876010782,0.3333333333333333,0.5653638814016172
shape,6_10,streaky,ConvNeXt Small,head_model,9,0.6967654986522911,0.3333333333333333,0.5451482479784366
shape,6_10,streaky,ConvNeXt Small,head_model,10,0.6913746630727763,0.3333333333333333,0.5370619946091644
shape,6_10,streaky,ConvNeXt Tiny,full_model,1,0.9973045822102425,0.3333333333333333,0.9959568733153636
shape,6_10,streaky,ConvNeXt Tiny,full_model,2,1.0,0.3333333333333333,1.0
shape,6_10,streaky,ConvNeXt Tiny,full_model,3,0.9663072776280324,0.3333333333333333,0.9494609164420486
shape,6_10,streaky,ConvNeXt Tiny,full_model,4,0.9649595687331537,0.3333333333333333,0.9474393530997304
shape,6_10,streaky,ConvNeXt Tiny,full_model,5,0.9703504043126685,0.3333333333333333,0.9555256064690028
shape,6_10,streaky,ConvNeXt Tiny,full_model,6,0.9919137466307277,0.3333333333333333,0.9878706199460916
shape,6_10,streaky,ConvNeXt Tiny,full_model,7,0.9851752021563343,0.3333333333333333,0.9777628032345014
shape,6_10,streaky,ConvNeXt Tiny,full_model,8,0.9811320754716981,0.3333333333333333,0.9716981132075472
shape,6_10,streaky,ConvNeXt Tiny,full_model,9,0.977088948787062,0.3333333333333333,0.965633423180593
shape,6_10,streaky,ConvNeXt Tiny,full_model,10,0.9609164420485176,0.3333333333333333,0.9413746630727762
shape,6_10,streaky,ConvNeXt Tiny,head_model,1,0.7277628032345014,0.3333333333333333,0.5916442048517521
shape,6_10,streaky,ConvNeXt Tiny,head_model,2,0.6913746630727763,0.3333333333333333,0.5370619946091644
shape,6_10,streaky,ConvNeXt Tiny,head_model,3,0.7021563342318059,0.3333333333333333,0.5532345013477088
shape,6_10,streaky,ConvNeXt Tiny,head_model,4,0.6846361185983828,0.3333333333333333,0.5269541778975741
shape,6_10,streaky,ConvNeXt Tiny,head_model,5,0.7331536388140162,0.3333333333333333,0.5997304582210242
shape,6_10,streaky,ConvNeXt Tiny,head_model,6,0.6940700808625337,0.3333333333333333,0.5411051212938006
shape,6_10,streaky,ConvNeXt Tiny,head_model,7,0.7345013477088949,0.3333333333333333,0.6017520215633423
shape,6_10,streaky,ConvNeXt Tiny,head_model,8,0.738544474393531,0.3333333333333333,0.6078167115902965
shape,6_10,streaky,ConvNeXt Tiny,head_model,9,0.683288409703504,0.3333333333333333,0.524932614555256
shape,6_10,streaky,ConvNeXt Tiny,head_model,10,0.6859838274932615,0.3333333333333333,0.5289757412398922
shape,6_10,streaky,DINOv3 ViT Base,full_model,1,0.3328840970350404,0.3333333333333333,-0.0006738544474393647
shape,6_10,streaky,DINOv3 ViT Base,full_model,2,0.9501347708894878,0.3333333333333333,0.9252021563342318
shape,6_10,streaky,DINOv3 ViT Base,full_model,3,0.9097035040431267,0.3333333333333333,0.8645552560646901
shape,6_10,streaky,DINOv3 ViT Base,full_model,4,0.9110512129380054,0.3333333333333333,0.8665768194070079
shape,6_10,streaky,DINOv3 ViT Base,full_model,5,0.9474393530997305,0.3333333333333333,0.9211590296495957
shape,6_10,streaky,DINOv3 ViT Base,full_model,6,0.8962264150943396,0.3333333333333333,0.8443396226415093
shape,6_10,streaky,DINOv3 ViT Base,full_model,7,0.9474393530997305,0.3333333333333333,0.9211590296495957
shape,6_10,streaky,DINOv3 ViT Base,full_model,8,0.9353099730458221,0.3333333333333333,0.9029649595687331
shape,6_10,streaky,DINOv3 ViT Base,full_model,9,0.9191374663072777,0.3333333333333333,0.8787061994609163
shape,6_10,streaky,DINOv3 ViT Base,full_model,10,0.9366576819407008,0.3333333333333333,0.904986522911051
shape,6_10,streaky,DINOv3 ViT Base,head_model,1,0.839622641509434,0.3333333333333333,0.7594339622641508
shape,6_10,streaky,DINOv3 ViT Base,head_model,2,0.7978436657681941,0.3333333333333333,0.6967654986522911
shape,6_10,streaky,DINOv3 ViT Base,head_model,3,0.8086253369272237,0.3333333333333333,0.7129380053908355
shape,6_10,streaky,DINOv3 ViT Base,head_model,4,0.8207547169811321,0.3333333333333333,0.7311320754716981
shape,6_10,streaky,DINOv3 ViT Base,head_model,5,0.6024258760107817,0.3333333333333333,0.4036388140161725
shape,6_10,streaky,DINOv3 ViT Base,head_model,6,0.8369272237196765,0.3333333333333333,0.7553908355795148
shape,6_10,streaky,DINOv3 ViT Base,head_model,7,0.8477088948787062,0.3333333333333333,0.7715633423180592
shape,6_10,streaky,DINOv3 ViT Base,head_model,8,0.5929919137466307,0.3333333333333333,0.3894878706199461
shape,6_10,streaky,DINOv3 ViT Base,head_model,9,0.8477088948787062,0.3333333333333333,0.7715633423180592
shape,6_10,streaky,DINOv3 ViT Base,head_model,10,0.8517520215633423,0.3333333333333333,0.7776280323450134
shape,6_10,streaky,ResNet18,full_model,1,0.4393530997304582,0.3333333333333333,0.15902964959568733
shape,6_10,streaky,ResNet18,full_model,2,0.46495956873315364,0.3333333333333333,0.19743935309973046
shape,6_10,streaky,ResNet18,full_model,3,0.48247978436657685,0.3333333333333333,0.22371967654986527
shape,6_10,streaky,ResNet18,full_model,4,0.4609164420485175,0.3333333333333333,0.19137466307277626
shape,6_10,streaky,ResNet18,full_model,5,0.47035040431266845,0.3333333333333333,0.20552560646900267
shape,6_10,streaky,ResNet18,full_model,6,0.47304582210242585,0.3333333333333333,0.20956873315363878
shape,6_10,streaky,ResNet18,full_model,7,0.4838274932614555,0.3333333333333333,0.22574123989218328
shape,6_10,streaky,ResNet18,full_model,8,0.4353099730458221,0.3333333333333333,0.15296495956873313
shape,6_10,streaky,ResNet18,full_model,9,0.444743935309973,0.3333333333333333,0.16711590296495954
shape,6_10,streaky,ResNet18,full_model,10,0.4636118598382749,0.3333333333333333,0.19541778975741236
shape,6_10,streaky,ResNet18,head_model,1,0.6253369272237197,0.3333333333333333,0.43800539083557954
shape,6_10,streaky,ResNet18,head_model,2,0.6347708894878706,0.3333333333333333,0.45215633423180596
shape,6_10,streaky,ResNet18,head_model,3,0.633423180592992,0.3333333333333333,0.45013477088948795
shape,6_10,streaky,ResNet18,head_model,4,0.6293800539083558,0.3333333333333333,0.44407008086253374
shape,6_10,streaky,ResNet18,head_model,5,0.6185983827493261,0.3333333333333333,0.42789757412398916
shape,6_10,streaky,ResNet18,head_model,6,0.623989218328841,0.3333333333333333,0.43598382749326153
shape,6_10,streaky,ResNet18,head_model,7,0.628032345013477,0.3333333333333333,0.44204851752021557
shape,6_10,streaky,ResNet18,head_model,8,0.5808625336927223,0.3333333333333333,0.3712938005390835
shape,6_10,streaky,ResNet18,head_model,9,0.5929919137466307,0.3333333333333333,0.3894878706199461
shape,6_10,streaky,ResNet18,head_model,10,0.6078167115902965,0.3333333333333333,0.41172506738544473
shape,6_10,streaky,ResNet50,full_model,1,0.42587601078167114,0.3333333333333333,0.13881401617250672
shape,6_10,streaky,ResNet50,full_model,2,0.38409703504043125,0.3333333333333333,0.07614555256064688
shape,6_10,streaky,ResNet50,full_model,3,0.40700808625336926,0.3333333333333333,0.1105121293800539
shape,6_10,streaky,ResNet50,full_model,4,0.41778975741239893,0.3333333333333333,0.1266846361185984
shape,6_10,streaky,ResNet50,full_model,5,0.4056603773584906,0.3333333333333333,0.1084905660377359
shape,6_10,streaky,ResNet50,full_model,6,0.40431266846361186,0.3333333333333333,0.1064690026954178
shape,6_10,streaky,ResNet50,full_model,7,0.42318059299191374,0.3333333333333333,0.1347708894878706
shape,6_10,streaky,ResNet50,full_model,8,0.4528301886792453,0.3333333333333333,0.17924528301886794
shape,6_10,streaky,ResNet50,full_model,9,0.408355795148248,0.3333333333333333,0.112533692722372
shape,6_10,streaky,ResNet50,full_model,10,0.38544474393531,0.3333333333333333,0.07816711590296498
shape,6_10,streaky,ResNet50,head_model,1,0.605121293800539,0.3333333333333333,0.40768194070080854
shape,6_10,streaky,ResNet50,head_model,2,0.610512129380054,0.3333333333333333,0.4157681940700809
shape,6_10,streaky,ResNet50,head_model,3,0.6037735849056604,0.3333333333333333,0.40566037735849053
shape,6_10,streaky,ResNet50,head_model,4,0.6037735849056604,0.3333333333333333,0.40566037735849053
shape,6_10,streaky,ResNet50,head_model,5,0.5902964959568733,0.3333333333333333,0.3854447439353099
shape,6_10,streaky,ResNet50,head_model,6,0.6185983827493261,0.3333333333333333,0.42789757412398916
shape,6_10,streaky,ResNet50,head_model,7,0.5822102425876011,0.3333333333333333,0.3733153638814017
shape,6_10,streaky,ResNet50,head_model,8,0.5700808625336927,0.3333333333333333,0.3551212938005391
shape,6_10,streaky,ResNet50,head_model,9,0.5660377358490566,0.3333333333333333,0.3490566037735849
shape,6_10,streaky,ResNet50,head_model,10,0.5741239892183289,0.3333333333333333,0.3611859838274933
shape,6_10,streaky,VGG11,full_model,1,0.7371967654986523,0.3333333333333333,0.6057951482479784
shape,6_10,streaky,VGG11,full_model,2,0.7628032345013477,0.3333333333333333,0.6442048517520215
shape,6_10,streaky,VGG11,full_model,3,0.7533692722371967,0.3333333333333333,0.6300539083557951
shape,6_10,streaky,VGG11,full_model,4,0.7358490566037735,0.3333333333333333,0.6037735849056602
shape,6_10,streaky,VGG11,full_model,5,0.7493261455525606,0.3333333333333333,0.6239892183288409
shape,6_10,streaky,VGG11,full_model,6,0.7088948787061995,0.3333333333333333,0.5633423180592992
shape,6_10,streaky,VGG11,full_model,7,0.761455525606469,0.3333333333333333,0.6421832884097035
shape,6_10,streaky,VGG11,full_model,8,0.7601078167115903,0.3333333333333333,0.6401617250673854
shape,6_10,streaky,VGG11,full_model,9,0.7654986522911051,0.3333333333333333,0.6482479784366577
shape,6_10,streaky,VGG11,full_model,10,0.7452830188679245,0.3333333333333333,0.6179245283018867
shape,6_10,streaky,VGG11,head_model,1,0.5768194070080862,0.3333333333333333,0.3652291105121293
shape,6_10,streaky,VGG11,head_model,2,0.5700808625336927,0.3333333333333333,0.3551212938005391
shape,6_10,streaky,VGG11,head_model,3,0.5862533692722371,0.3333333333333333,0.3793800539083557
shape,6_10,streaky,VGG11,head_model,4,0.5471698113207547,0.3333333333333333,0.32075471698113206
shape,6_10,streaky,VGG11,head_model,5,0.633423180592992,0.3333333333333333,0.45013477088948795
shape,6_10,streaky,VGG11,head_model,6,0.5714285714285714,0.3333333333333333,0.3571428571428571
shape,6_10,streaky,VGG11,head_model,7,0.633423180592992,0.3333333333333333,0.45013477088948795
shape,6_10,streaky,VGG11,head_model,8,0.5956873315363881,0.3333333333333333,0.39353099730458213
shape,6_10,streaky,VGG11,head_model,9,0.5390835579514824,0.3333333333333333,0.30862533692722366
shape,6_10,streaky,VGG11,head_model,10,0.6185983827493261,0.3333333333333333,0.42789757412398916
shape,6_10,streaky,VGG13,full_model,1,0.7722371967654986,0.3333333333333333,0.6583557951482479
shape,6_10,streaky,VGG13,full_model,2,0.7479784366576819,0.3333333333333333,0.6219676549865228
shape,6_10,streaky,VGG13,full_model,3,0.784366576819407,0.3333333333333333,0.6765498652291105
shape,6_10,streaky,VGG13,full_model,4,0.7560646900269542,0.3333333333333333,0.6340970350404312
shape,6_10,streaky,VGG13,full_model,5,0.7547169811320755,0.3333333333333333,0.6320754716981133
shape,6_10,streaky,VGG13,full_model,6,0.7951482479784366,0.3333333333333333,0.692722371967655
shape,6_10,streaky,VGG13,full_model,7,0.7789757412398922,0.3333333333333333,0.6684636118598383
shape,6_10,streaky,VGG13,full_model,8,0.7479784366576819,0.3333333333333333,0.6219676549865228
shape,6_10,streaky,VGG13,full_model,9,0.7115902964959568,0.3333333333333333,0.5673854447439353
shape,6_10,streaky,VGG13,full_model,10,0.7830188679245284,0.3333333333333333,0.6745283018867925
shape,6_10,streaky,VGG13,head_model,1,0.6145552560646901,0.3333333333333333,0.4218328840970351
shape,6_10,streaky,VGG13,head_model,2,0.605121293800539,0.3333333333333333,0.40768194070080854
shape,6_10,streaky,VGG13,head_model,3,0.6212938005390836,0.3333333333333333,0.43194070080862534
shape,6_10,streaky,VGG13,head_model,4,0.5835579514824798,0.3333333333333333,0.3753369272237197
shape,6_10,streaky,VGG13,head_model,5,0.6145552560646901,0.3333333333333333,0.4218328840970351
shape,6_10,streaky,VGG13,head_model,6,0.6132075471698113,0.3333333333333333,0.41981132075471694
shape,6_10,streaky,VGG13,head_model,7,0.623989218328841,0.3333333333333333,0.43598382749326153
shape,6_10,streaky,VGG13,head_model,8,0.637466307277628,0.3333333333333333,0.456199460916442
shape,6_10,streaky,VGG13,head_model,9,0.5377358490566038,0.3333333333333333,0.30660377358490565
shape,6_10,streaky,VGG13,head_model,10,0.6212938005390836,0.3333333333333333,0.43194070080862534
shape,6_10,streaky,VGG16,full_model,1,0.6805929919137467,0.3333333333333333,0.52088948787062
shape,6_10,streaky,VGG16,full_model,2,0.6967654986522911,0.3333333333333333,0.5451482479784366
shape,6_10,streaky,VGG16,full_model,3,0.628032345013477,0.3333333333333333,0.44204851752021557
shape,6_10,streaky,VGG16,full_model,4,0.6644204851752021,0.3333333333333333,0.4966307277628032
shape,6_10,streaky,VGG16,full_model,5,0.6819407008086253,0.3333333333333333,0.522911051212938
shape,6_10,streaky,VGG16,full_model,6,0.6590296495956873,0.3333333333333333,0.488544474393531
shape,6_10,streaky,VGG16,full_model,7,0.6873315363881402,0.3333333333333333,0.5309973045822102
shape,6_10,streaky,VGG16,full_model,8,0.6752021563342318,0.3333333333333333,0.5128032345013476
shape,6_10,streaky,VGG16,full_model,9,0.6576819407008087,0.3333333333333333,0.486522911051213
shape,6_10,streaky,VGG16,full_model,10,0.6644204851752021,0.3333333333333333,0.4966307277628032
shape,6_10,streaky,VGG16,head_model,1,0.6415094339622641,0.3333333333333333,0.4622641509433962
shape,6_10,streaky,VGG16,head_model,2,0.6307277628032345,0.3333333333333333,0.44609164420485176
shape,6_10,streaky,VGG16,head_model,3,0.6226415094339622,0.3333333333333333,0.43396226415094336
shape,6_10,streaky,VGG16,head_model,4,0.5606469002695418,0.3333333333333333,0.34097035040431267
shape,6_10,streaky,VGG16,head_model,5,0.6307277628032345,0.3333333333333333,0.44609164420485176
shape,6_10,streaky,VGG16,head_model,6,0.6442048517520216,0.3333333333333333,0.46630727762803237
shape,6_10,streaky,VGG16,head_model,7,0.6455525606469003,0.3333333333333333,0.4683288409703504
shape,6_10,streaky,VGG16,head_model,8,0.6293800539083558,0.3333333333333333,0.44407008086253374
shape,6_10,streaky,VGG16,head_model,9,0.5498652291105122,0.3333333333333333,0.32479784366576825
shape,6_10,streaky,VGG16,head_model,10,0.628032345013477,0.3333333333333333,0.44204851752021557
shape,6_10,streaky,VGG19,full_model,1,0.6819407008086253,0.3333333333333333,0.522911051212938
shape,6_10,streaky,VGG19,full_model,2,0.6657681940700808,0.3333333333333333,0.4986522911051212
shape,6_10,streaky,VGG19,full_model,3,0.6159029649595688,0.3333333333333333,0.42385444743935313
shape,6_10,streaky,VGG19,full_model,4,0.6940700808625337,0.3333333333333333,0.5411051212938006
shape,6_10,streaky,VGG19,full_model,5,0.6886792452830188,0.3333333333333333,0.5330188679245282
shape,6_10,streaky,VGG19,full_model,6,0.6630727762803235,0.3333333333333333,0.4946091644204852
shape,6_10,streaky,VGG19,full_model,7,0.6846361185983828,0.3333333333333333,0.5269541778975741
shape,6_10,streaky,VGG19,full_model,8,0.6469002695417789,0.3333333333333333,0.4703504043126684
shape,6_10,streaky,VGG19,full_model,9,0.6792452830188679,0.3333333333333333,0.5188679245283018
shape,6_10,streaky,VGG19,full_model,10,0.6711590296495957,0.3333333333333333,0.5067385444743936
shape,6_10,streaky,VGG19,head_model,1,0.6698113207547169,0.3333333333333333,0.5047169811320754
shape,6_10,streaky,VGG19,head_model,2,0.6401617250673854,0.3333333333333333,0.46024258760107817
shape,6_10,streaky,VGG19,head_model,3,0.6805929919137467,0.3333333333333333,0.52088948787062
shape,6_10,streaky,VGG19,head_model,4,0.6320754716981132,0.3333333333333333,0.44811320754716977
shape,6_10,streaky,VGG19,head_model,5,0.6805929919137467,0.3333333333333333,0.52088948787062
shape,6_10,streaky,VGG19,head_model,6,0.6590296495956873,0.3333333333333333,0.488544474393531
shape,6_10,streaky,VGG19,head_model,7,0.6859838274932615,0.3333333333333333,0.5289757412398922
shape,6_10,streaky,VGG19,head_model,8,0.6873315363881402,0.3333333333333333,0.5309973045822102
shape,6_10,streaky,VGG19,head_model,9,0.6024258760107817,0.3333333333333333,0.4036388140161725
shape,6_10,streaky,VGG19,head_model,10,0.6725067385444744,0.3333333333333333,0.5087601078167115
shape,6_10,streaky,ViT Base,full_model,1,0.9838274932614556,0.3333333333333333,0.9757412398921832
shape,6_10,streaky,ViT Base,full_model,2,0.967654986522911,0.3333333333333333,0.9514824797843664
shape,6_10,streaky,ViT Base,full_model,3,0.9811320754716981,0.3333333333333333,0.9716981132075472
shape,6_10,streaky,ViT Base,full_model,4,0.9703504043126685,0.3333333333333333,0.9555256064690028
shape,6_10,streaky,ViT Base,full_model,5,0.9986522911051213,0.3333333333333333,0.9979784366576818
shape,6_10,streaky,ViT Base,full_model,6,0.9932614555256065,0.3333333333333333,0.9898921832884098
shape,6_10,streaky,ViT Base,full_model,7,0.9420485175202157,0.3333333333333333,0.9130727762803234
shape,6_10,streaky,ViT Base,full_model,8,0.9649595687331537,0.3333333333333333,0.9474393530997304
shape,6_10,streaky,ViT Base,full_model,9,0.9703504043126685,0.3333333333333333,0.9555256064690028
shape,6_10,streaky,ViT Base,full_model,10,0.9393530997304582,0.3333333333333333,0.9090296495956873
shape,6_10,streaky,ViT Base,head_model,1,0.8544474393530997,0.3333333333333333,0.7816711590296495
shape,6_10,streaky,ViT Base,head_model,2,0.8598382749326146,0.3333333333333333,0.7897574123989218
shape,6_10,streaky,ViT Base,head_model,3,0.761455525606469,0.3333333333333333,0.6421832884097035
shape,6_10,streaky,ViT Base,head_model,4,0.8517520215633423,0.3333333333333333,0.7776280323450134
shape,6_10,streaky,ViT Base,head_model,5,0.8584905660377359,0.3333333333333333,0.7877358490566037
shape,6_10,streaky,ViT Base,head_model,6,0.8288409703504043,0.3333333333333333,0.7432614555256064
shape,6_10,streaky,ViT Base,head_model,7,0.7776280323450134,0.3333333333333333,0.6664420485175201
shape,6_10,streaky,ViT Base,head_model,8,0.8140161725067385,0.3333333333333333,0.7210242587601078
shape,6_10,streaky,ViT Base,head_model,9,0.8032345013477089,0.3333333333333333,0.7048517520215634
shape,6_10,streaky,ViT Base,head_model,10,0.8207547169811321,0.3333333333333333,0.7311320754716981
shape,6_10,streaky,ViT Large,full_model,1,0.9919137466307277,0.3333333333333333,0.9878706199460916
shape,6_10,streaky,ViT Large,full_model,2,0.977088948787062,0.3333333333333333,0.965633423180593
shape,6_10,streaky,ViT Large,full_model,3,0.9851752021563343,0.3333333333333333,0.9777628032345014
shape,6_10,streaky,ViT Large,full_model,4,0.9487870619946092,0.3333333333333333,0.9231805929919136
shape,6_10,streaky,ViT Large,full_model,5,0.9797843665768194,0.3333333333333333,0.969676549865229
shape,6_10,streaky,ViT Large,full_model,6,0.9407008086253369,0.3333333333333333,0.9110512129380052
shape,6_10,streaky,ViT Large,full_model,7,0.9690026954177897,0.3333333333333333,0.9535040431266846
shape,6_10,streaky,ViT Large,full_model,8,0.9905660377358491,0.3333333333333333,0.9858490566037734
shape,6_10,streaky,ViT Large,full_model,9,0.9582210242587601,0.3333333333333333,0.9373315363881402
shape,6_10,streaky,ViT Large,full_model,10,0.9636118598382749,0.3333333333333333,0.9454177897574122
shape,6_10,streaky,ViT Large,head_model,1,0.8611859838274932,0.3333333333333333,0.7917789757412397
shape,6_10,streaky,ViT Large,head_model,2,0.8504043126684636,0.3333333333333333,0.7756064690026953
shape,6_10,streaky,ViT Large,head_model,3,0.8288409703504043,0.3333333333333333,0.7432614555256064
shape,6_10,streaky,ViT Large,head_model,4,0.8059299191374663,0.3333333333333333,0.7088948787061994
shape,6_10,streaky,ViT Large,head_model,5,0.7911051212938005,0.3333333333333333,0.6866576819407008
shape,6_10,streaky,ViT Large,head_model,6,0.8652291105121294,0.3333333333333333,0.7978436657681939
shape,6_10,streaky,ViT Large,head_model,7,0.8315363881401617,0.3333333333333333,0.7473045822102425
shape,6_10,streaky,ViT Large,head_model,8,0.8477088948787062,0.3333333333333333,0.7715633423180592
shape,6_10,streaky,ViT Large,head_model,9,0.8018867924528302,0.3333333333333333,0.7028301886792453
shape,6_10,streaky,ViT Large,head_model,10,0.8086253369272237,0.3333333333333333,0.7129380053908355
shape,6_10,streaky,ViT Small,full_model,1,0.9609164420485176,0.3333333333333333,0.9413746630727762
shape,6_10,streaky,ViT Small,full_model,2,0.9420485175202157,0.3333333333333333,0.9130727762803234
shape,6_10,streaky,ViT Small,full_model,3,0.9407008086253369,0.3333333333333333,0.9110512129380052
shape,6_10,streaky,ViT Small,full_model,4,0.9285714285714286,0.3333333333333333,0.8928571428571429
shape,6_10,streaky,ViT Small,full_model,5,0.9204851752021563,0.3333333333333333,0.8807277628032345
shape,6_10,streaky,ViT Small,full_model,6,0.9110512129380054,0.3333333333333333,0.8665768194070079
shape,6_10,streaky,ViT Small,full_model,7,0.9528301886792453,0.3333333333333333,0.9292452830188678
shape,6_10,streaky,ViT Small,full_model,8,0.9339622641509434,0.3333333333333333,0.900943396226415
shape,6_10,streaky,ViT Small,full_model,9,0.9393530997304582,0.3333333333333333,0.9090296495956873
shape,6_10,streaky,ViT Small,full_model,10,0.9649595687331537,0.3333333333333333,0.9474393530997304
shape,6_10,streaky,ViT Small,head_model,1,0.7681940700808625,0.3333333333333333,0.6522911051212937
shape,6_10,streaky,ViT Small,head_model,2,0.889487870619946,0.3333333333333333,0.8342318059299191
shape,6_10,streaky,ViT Small,head_model,3,0.8598382749326146,0.3333333333333333,0.7897574123989218
shape,6_10,streaky,ViT Small,head_model,4,0.7681940700808625,0.3333333333333333,0.6522911051212937
shape,6_10,streaky,ViT Small,head_model,5,0.8234501347708895,0.3333333333333333,0.7351752021563341
shape,6_10,streaky,ViT Small,head_model,6,0.8126684636118598,0.3333333333333333,0.7190026954177897
shape,6_10,streaky,ViT Small,head_model,7,0.7978436657681941,0.3333333333333333,0.6967654986522911
shape,6_10,streaky,ViT Small,head_model,8,0.8652291105121294,0.3333333333333333,0.7978436657681939
shape,6_10,streaky,ViT Small,head_model,9,0.8692722371967655,0.3333333333333333,0.8039083557951481
shape,6_10,streaky,ViT Small,head_model,10,0.7560646900269542,0.3333333333333333,0.6340970350404312
shape,6_15,pointy,ConvNeXt Base,full_model,1,0.9986376021798365,0.3333333333333333,0.9979564032697547
shape,6_15,pointy,ConvNeXt Base,full_model,2,0.9850136239782016,0.3333333333333333,0.9775204359673022
shape,6_15,pointy,ConvNeXt Base,full_model,3,0.9986376021798365,0.3333333333333333,0.9979564032697547
shape,6_15,pointy,ConvNeXt Base,full_model,4,1.0,0.3333333333333333,1.0
shape,6_15,pointy,ConvNeXt Base,full_model,5,0.9959128065395095,0.3333333333333333,0.9938692098092643
shape,6_15,pointy,ConvNeXt Base,full_model,6,0.9986376021798365,0.3333333333333333,0.9979564032697547
shape,6_15,pointy,ConvNeXt Base,full_model,7,1.0,0.3333333333333333,1.0
shape,6_15,pointy,ConvNeXt Base,full_model,8,0.9986376021798365,0.3333333333333333,0.9979564032697547
shape,6_15,pointy,ConvNeXt Base,full_model,9,1.0,0.3333333333333333,1.0
shape,6_15,pointy,ConvNeXt Base,full_model,10,0.9986376021798365,0.3333333333333333,0.9979564032697547
shape,6_15,pointy,ConvNeXt Base,head_model,1,0.9686648501362398,0.3333333333333333,0.9529972752043597
shape,6_15,pointy,ConvNeXt Base,head_model,2,0.9604904632152589,0.3333333333333333,0.9407356948228883
shape,6_15,pointy,ConvNeXt Base,head_model,3,0.9673024523160763,0.3333333333333333,0.9509536784741144
shape,6_15,pointy,ConvNeXt Base,head_model,4,0.9386920980926431,0.3333333333333333,0.9080381471389645
shape,6_15,pointy,ConvNeXt Base,head_model,5,0.9400544959128065,0.3333333333333333,0.9100817438692098
shape,6_15,pointy,ConvNeXt Base,head_model,6,0.946866485013624,0.3333333333333333,0.9202997275204359
shape,6_15,pointy,ConvNeXt Base,head_model,7,0.9427792915531336,0.3333333333333333,0.9141689373297002
shape,6_15,pointy,ConvNeXt Base,head_model,8,0.9427792915531336,0.3333333333333333,0.9141689373297002
shape,6_15,pointy,ConvNeXt Base,head_model,9,0.946866485013624,0.3333333333333333,0.9202997275204359
shape,6_15,pointy,ConvNeXt Base,head_model,10,0.9645776566757494,0.3333333333333333,0.946866485013624
shape,6_15,pointy,ConvNeXt Large,full_model,1,0.997275204359673,0.3333333333333333,0.9959128065395093
shape,6_15,pointy,ConvNeXt Large,full_model,2,0.997275204359673,0.3333333333333333,0.9959128065395093
shape,6_15,pointy,ConvNeXt Large,full_model,3,0.997275204359673,0.3333333333333333,0.9959128065395093
shape,6_15,pointy,ConvNeXt Large,full_model,4,0.9945504087193461,0.3333333333333333,0.991825613079019
