task,implant_type,model_type,architecture,method,run,accuracy,chance,accuracy_above_chance
locate_person,6_15,pointy,ViT Base,head_model,4,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Base,head_model,5,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Base,head_model,6,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Base,head_model,7,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Base,head_model,8,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Base,head_model,9,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Base,head_model,10,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,1,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,2,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,3,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,4,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,5,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,6,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,7,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,8,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,9,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Large,head_model,10,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,1,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,2,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,3,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,4,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,5,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,6,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,7,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,8,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,9,1.0,0.5,1.0
locate_person,6_15,pointy,ViT Small,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Base,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Large,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Small,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ConvNeXt Tiny,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,DINOv3 ViT Base,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ResNet18,head_model,1,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,2,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,3,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,4,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,5,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,6,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,7,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,8,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,9,0.99,0.5,0.98
locate_person,6_15,streaky,ResNet18,head_model,10,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_15,streaky,ResNet50,head_model,1,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,2,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,3,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,4,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,5,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,6,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,7,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,8,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,9,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,ResNet50,head_model,10,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_15,streaky,VGG11,head_model,1,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,2,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,3,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,4,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,5,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,VGG11,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,VGG11,head_model,8,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,9,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG11,head_model,10,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_15,streaky,VGG13,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,VGG13,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,VGG16,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,VGG19,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Base,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Large,head_model,10,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,1,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,2,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,3,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,4,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,5,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,6,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,7,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,8,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,9,1.0,0.5,1.0
locate_person,6_15,streaky,ViT Small,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Base,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Base,head_model,2,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ConvNeXt Base,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Base,head_model,4,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ConvNeXt Base,head_model,5,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ConvNeXt Base,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Base,head_model,7,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ConvNeXt Base,head_model,8,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ConvNeXt Base,head_model,9,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ConvNeXt Base,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,4,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,8,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Large,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,4,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,8,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Small,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,4,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,8,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,9,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_20,pointy,ConvNeXt Tiny,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,4,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,8,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,DINOv3 ViT Base,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet18,head_model,1,0.97,0.5,0.94
locate_person,6_20,pointy,ResNet18,head_model,2,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet18,head_model,3,0.9766666666666667,0.5,0.9533333333333334
locate_person,6_20,pointy,ResNet18,head_model,4,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet18,head_model,5,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet18,head_model,6,0.97,0.5,0.94
locate_person,6_20,pointy,ResNet18,head_model,7,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet18,head_model,8,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet18,head_model,9,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet18,head_model,10,0.9666666666666667,0.5,0.9333333333333333
locate_person,6_20,pointy,ResNet50,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet50,head_model,2,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ResNet50,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet50,head_model,4,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ResNet50,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet50,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet50,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet50,head_model,8,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,ResNet50,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,ResNet50,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,VGG11,head_model,1,0.9833333333333333,0.5,0.9666666666666666
locate_person,6_20,pointy,VGG11,head_model,2,0.9833333333333333,0.5,0.9666666666666666
locate_person,6_20,pointy,VGG11,head_model,3,0.99,0.5,0.98
locate_person,6_20,pointy,VGG11,head_model,4,0.98,0.5,0.96
locate_person,6_20,pointy,VGG11,head_model,5,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG11,head_model,6,0.99,0.5,0.98
locate_person,6_20,pointy,VGG11,head_model,7,0.9833333333333333,0.5,0.9666666666666666
locate_person,6_20,pointy,VGG11,head_model,8,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG11,head_model,9,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG11,head_model,10,0.98,0.5,0.96
locate_person,6_20,pointy,VGG13,head_model,1,0.9766666666666667,0.5,0.9533333333333334
locate_person,6_20,pointy,VGG13,head_model,2,0.9766666666666667,0.5,0.9533333333333334
locate_person,6_20,pointy,VGG13,head_model,3,0.98,0.5,0.96
locate_person,6_20,pointy,VGG13,head_model,4,0.98,0.5,0.96
locate_person,6_20,pointy,VGG13,head_model,5,0.9733333333333334,0.5,0.9466666666666668
locate_person,6_20,pointy,VGG13,head_model,6,0.98,0.5,0.96
locate_person,6_20,pointy,VGG13,head_model,7,0.9733333333333334,0.5,0.9466666666666668
locate_person,6_20,pointy,VGG13,head_model,8,0.9766666666666667,0.5,0.9533333333333334
locate_person,6_20,pointy,VGG13,head_model,9,0.98,0.5,0.96
locate_person,6_20,pointy,VGG13,head_model,10,0.9633333333333334,0.5,0.9266666666666667
locate_person,6_20,pointy,VGG16,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,VGG16,head_model,2,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG16,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,VGG16,head_model,4,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG16,head_model,5,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG16,head_model,6,0.9966666666666667,0.5,0.9933333333333334
locate_person,6_20,pointy,VGG16,head_model,7,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG16,head_model,8,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG16,head_model,9,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG16,head_model,10,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG19,head_model,1,0.9833333333333333,0.5,0.9666666666666666
locate_person,6_20,pointy,VGG19,head_model,2,0.9933333333333333,0.5,0.9866666666666666
locate_person,6_20,pointy,VGG19,head_model,3,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG19,head_model,4,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG19,head_model,5,0.98,0.5,0.96
locate_person,6_20,pointy,VGG19,head_model,6,0.9566666666666667,0.5,0.9133333333333333
locate_person,6_20,pointy,VGG19,head_model,7,0.9833333333333333,0.5,0.9666666666666666
locate_person,6_20,pointy,VGG19,head_model,8,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG19,head_model,9,0.9866666666666667,0.5,0.9733333333333334
locate_person,6_20,pointy,VGG19,head_model,10,0.9633333333333334,0.5,0.9266666666666667
locate_person,6_20,pointy,ViT Base,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,4,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,8,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Base,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,4,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,8,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Large,head_model,10,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,1,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,2,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,3,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,4,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,5,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,6,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,7,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,8,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,9,1.0,0.5,1.0
locate_person,6_20,pointy,ViT Small,head_model,10,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,1,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,2,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,3,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,4,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,5,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,6,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,7,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,8,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,9,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Base,head_model,10,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,1,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,2,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,3,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,4,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,5,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,6,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,7,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,8,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,9,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Large,head_model,10,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,1,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,2,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,3,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,4,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,5,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,6,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,7,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,8,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,9,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Small,head_model,10,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Tiny,head_model,1,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Tiny,head_model,2,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Tiny,head_model,4,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Tiny,head_model,5,1.0,0.5,1.0
locate_person,6_20,streaky,ConvNeXt Tiny,head_model,6,1.0,0.5,1.0
